,ags5,time_stamp,value
872,01053,2009-08-31,6.8
873,01053,2009-09-30,6.5
874,01053,2009-10-31,6.4
875,01053,2009-11-30,6.4
876,01053,2009-12-31,6.5
877,01053,2010-01-31,7.1
878,01053,2010-02-28,7.1
879,01053,2010-03-31,7.1
880,01053,2010-04-30,6.8
881,01053,2010-05-31,6.5
882,01053,2010-06-30,6.2
883,01053,2010-07-31,6.4
884,01053,2010-08-31,6.3
885,01053,2010-09-30,5.8
886,01053,2010-10-31,5.8
887,01053,2010-11-30,5.8
888,01053,2010-12-31,6.1
889,01053,2011-01-31,6.8
890,01053,2011-02-28,6.9
891,01053,2011-03-31,6.6
892,01053,2011-04-30,6.4
893,01053,2011-05-31,6.2
894,01053,2011-06-30,6.0
895,01053,2011-07-31,6.2
896,01053,2011-08-31,6.1
897,01053,2011-09-30,5.9
898,01053,2011-10-31,5.8
899,01053,2011-11-30,5.8
900,01053,2011-12-31,5.8
901,01053,2012-01-31,6.4
902,01053,2012-02-29,6.5
903,01053,2012-03-31,6.4
904,01053,2012-04-30,6.3
905,01053,2012-05-31,6.1
906,01053,2012-06-30,6.1
907,01053,2012-07-31,6.3
908,01053,2012-08-31,6.1
909,01053,2012-09-30,5.9
910,01053,2012-10-31,6.0
911,01053,2012-11-30,6.0
912,01053,2012-12-31,6.2
913,01053,2013-01-31,6.7
914,01053,2013-02-28,6.7
915,01053,2013-03-31,6.6
916,01053,2013-04-30,6.5
917,01053,2013-05-31,6.2
918,01053,2013-06-30,6.1
919,01053,2013-07-31,6.3
920,01053,2013-08-31,6.1
921,01053,2013-09-30,5.9
922,01053,2013-10-31,5.8
923,01053,2013-11-30,5.9
924,01053,2013-12-31,5.9
925,01053,2014-01-31,6.4
926,01053,2014-02-28,6.5
927,01053,2014-03-31,6.3
928,01053,2014-04-30,6.1
929,01053,2014-05-31,6.0
930,01053,2014-06-30,5.9
931,01053,2014-07-31,6.1
932,01053,2014-08-31,6.1
933,01053,2014-09-30,5.9
934,01053,2014-10-31,5.7
935,01053,2014-11-30,5.7
936,01053,2014-12-31,5.8
937,01053,2015-01-31,6.3
938,01053,2015-02-28,6.3
939,01053,2015-03-31,6.1
940,01053,2015-04-30,6.0
941,01053,2015-05-31,5.7
942,01053,2015-06-30,5.6
943,01053,2015-07-31,5.8
944,01053,2015-08-31,5.9
945,01053,2015-09-30,5.7
946,01053,2015-10-31,5.5
947,01053,2015-11-30,5.5
948,01053,2015-12-31,5.6
949,01053,2016-01-31,6.0
950,01053,2016-02-29,6.0
951,01053,2016-03-31,6.0
952,01053,2016-04-30,5.9
953,01053,2016-05-31,5.7
954,01053,2016-06-30,5.5
955,01053,2016-07-31,5.7
956,01053,2016-08-31,5.7
957,01053,2016-09-30,5.5
958,01053,2016-10-31,5.4
959,01053,2016-11-30,5.3
960,01053,2016-12-31,5.4
961,01053,2017-01-31,5.8
962,01053,2017-02-28,5.9
963,01053,2017-03-31,5.7
964,01053,2017-04-30,5.5
965,01053,2017-05-31,5.4
966,01053,2017-06-30,5.4
967,01053,2017-07-31,5.5
968,01053,2017-08-31,5.7
969,01053,2017-09-30,5.4
970,01053,2017-10-31,5.2
971,01053,2017-11-30,5.2
972,01053,2017-12-31,5.2
973,01053,2018-01-31,5.4
974,01053,2018-02-28,5.4
975,01053,2018-03-31,5.3
976,01053,2018-04-30,5.2
977,01053,2018-05-31,4.9
978,01053,2018-06-30,4.8
979,01053,2018-07-31,5.0
980,01053,2018-08-31,5.1
981,01053,2018-09-30,4.8
982,01053,2018-10-31,4.6
983,01053,2018-11-30,4.6
984,01053,2018-12-31,4.5
985,01053,2019-01-31,4.9
986,01053,2019-02-28,5.0
987,01053,2019-03-31,4.8
988,01053,2019-04-30,4.6
989,01053,2019-05-31,4.6
990,01053,2019-06-30,4.5
991,01053,2019-07-31,4.8
992,01053,2019-08-31,4.7
993,01053,2019-09-30,4.6
994,01053,2019-10-31,4.5
995,01053,2019-11-30,4.6
996,01053,2019-12-31,4.7
997,01053,2020-01-31,4.9
998,01053,2020-02-29,4.9
999,01053,2020-03-31,4.9
1000,01053,2020-04-30,5.5
1001,01053,2020-05-31,5.7
1002,01053,2020-06-30,5.8
1003,01053,2020-07-31,5.9
1004,01053,2020-08-31,5.9
1005,01053,2020-09-30,5.7
1006,01053,2020-10-31,5.6
1007,01053,2020-11-30,5.4
1008,01053,2020-12-31,5.5
1009,01053,2021-01-31,5.7
1010,01053,2021-02-28,5.8
1011,01053,2021-03-31,5.7
1012,01053,2021-04-30,5.6
1013,01053,2021-05-31,5.4
1014,01054,2007-05-31,8.3
1015,01054,2007-06-30,7.9
1016,01054,2007-07-31,7.9
1017,01054,2007-08-31,7.9
1018,01054,2007-09-30,7.2
1019,01054,2007-10-31,7.2
1020,01054,2007-11-30,7.9
1021,01054,2007-12-31,8.8
1022,01054,2008-01-31,9.8
1023,01054,2008-02-29,9.7
1024,01054,2008-03-31,9.2
1025,01054,2008-04-30,8.4
1026,01054,2008-05-31,7.6
1027,01054,2008-06-30,6.9
1028,01054,2008-07-31,7.0
1029,01054,2008-08-31,7.0
1030,01054,2008-09-30,6.5
1031,01054,2008-10-31,6.6
1032,01054,2008-11-30,7.5
1033,01054,2008-12-31,8.1
1034,01054,2009-01-31,9.1
1035,01054,2009-02-28,9.4
1036,01054,2009-03-31,9.2
1037,01054,2009-04-30,8.1
1038,01054,2009-05-31,7.5
1039,01054,2009-06-30,7.2
1040,01054,2009-07-31,7.1
1041,01054,2009-08-31,7.2
1042,01054,2009-09-30,7.0
1043,01054,2009-10-31,6.9
1044,01054,2009-11-30,7.6
1045,01054,2009-12-31,8.5
1046,01054,2010-01-31,9.8
1047,01054,2010-02-28,10.2
1048,01054,2010-03-31,9.3
1049,01054,2010-04-30,7.5
1050,01054,2010-05-31,6.7
1051,01054,2010-06-30,6.4
1052,01054,2010-07-31,6.4
1053,01054,2010-08-31,6.4
1054,01054,2010-09-30,6.0
1055,01054,2010-10-31,6.0
1056,01054,2010-11-30,7.0
1057,01054,2010-12-31,8.1
1058,01054,2011-01-31,9.9
1059,01054,2011-02-28,9.8
1060,01054,2011-03-31,8.9
1061,01054,2011-04-30,7.4
1062,01054,2011-05-31,6.9
1063,01054,2011-06-30,6.5
1064,01054,2011-07-31,6.6
1065,01054,2011-08-31,6.5
1066,01054,2011-09-30,6.3
1067,01054,2011-10-31,6.3
1068,01054,2011-11-30,6.9
1069,01054,2011-12-31,7.8
1070,01054,2012-01-31,9.5
1071,01054,2012-02-29,9.5
1072,01054,2012-03-31,8.5
1073,01054,2012-04-30,7.0
1074,01054,2012-05-31,6.1
1075,01054,2012-06-30,6.0
1076,01054,2012-07-31,6.1
1077,01054,2012-08-31,5.9
1078,01054,2012-09-30,5.7
1079,01054,2012-10-31,5.7
1080,01054,2012-11-30,6.6
1081,01054,2012-12-31,7.4
1082,01054,2013-01-31,8.5
1083,01054,2013-02-28,8.7
1084,01054,2013-03-31,7.7
1085,01054,2013-04-30,6.6
1086,01054,2013-05-31,5.9
1087,01054,2013-06-30,5.7
1088,01054,2013-07-31,5.8
1089,01054,2013-08-31,5.6
1090,01054,2013-09-30,5.5
1091,01054,2013-10-31,5.6
1092,01054,2013-11-30,6.4
1093,01054,2013-12-31,7.3
1094,01054,2014-01-31,8.3
1095,01054,2014-02-28,8.3
1096,01054,2014-03-31,7.5
1097,01054,2014-04-30,6.2
1098,01054,2014-05-31,5.7
1099,01054,2014-06-30,5.7
1100,01054,2014-07-31,5.7
1101,01054,2014-08-31,5.6
1102,01054,2014-09-30,5.4
1103,01054,2014-10-31,5.3
1104,01054,2014-11-30,6.0
1105,01054,2014-12-31,6.8
1106,01054,2015-01-31,7.9
1107,01054,2015-02-28,7.9
1108,01054,2015-03-31,7.0
1109,01054,2015-04-30,5.7
1110,01054,2015-05-31,5.2
1111,01054,2015-06-30,5.0
1112,01054,2015-07-31,5.2
1113,01054,2015-08-31,5.3
1114,01054,2015-09-30,5.1
1115,01054,2015-10-31,5.0
1116,01054,2015-11-30,5.8
1117,01054,2015-12-31,6.5
1118,01054,2016-01-31,7.5
1119,01054,2016-02-29,7.5
1120,01054,2016-03-31,6.6
1121,01054,2016-04-30,5.6
1122,01054,2016-05-31,5.3
1123,01054,2016-06-30,5.2
1124,01054,2016-07-31,5.7
1125,01054,2016-08-31,5.9
1126,01054,2016-09-30,5.7
1127,01054,2016-10-31,5.6
1128,01054,2016-11-30,6.0
1129,01054,2016-12-31,6.8
1130,01054,2017-01-31,7.6
1131,01054,2017-02-28,7.8
1132,01054,2017-03-31,7.1
1133,01054,2017-04-30,5.9
1134,01054,2017-05-31,5.4
1135,01054,2017-06-30,5.4
1136,01054,2017-07-31,5.5
1137,01054,2017-08-31,5.7
1138,01054,2017-09-30,5.5
1139,01054,2017-10-31,5.3
1140,01054,2017-11-30,5.9
1141,01054,2017-12-31,6.6
1142,01054,2018-01-31,7.3
1143,01054,2018-02-28,7.3
1144,01054,2018-03-31,6.5
1145,01054,2018-04-30,5.4
1146,01054,2018-05-31,4.8
1147,01054,2018-06-30,4.4
1148,01054,2018-07-31,4.4
1149,01054,2018-08-31,4.5
1150,01054,2018-09-30,4.3
1151,01054,2018-10-31,4.3
1152,01054,2018-11-30,4.9
1153,01054,2018-12-31,5.5
1154,01054,2019-01-31,6.3
1155,01054,2019-02-28,6.3
1156,01054,2019-03-31,5.5
1157,01054,2019-04-30,4.5
1158,01054,2019-05-31,4.2
1159,01054,2019-06-30,4.1
1160,01054,2019-07-31,4.3
1161,01054,2019-08-31,4.1
1162,01054,2019-09-30,4.0
1163,01054,2019-10-31,4.0
1164,01054,2019-11-30,4.6
1165,01054,2019-12-31,5.2
1166,01054,2020-01-31,5.8
1167,01054,2020-02-29,5.9
1168,01054,2020-03-31,5.1
1169,01054,2020-04-30,5.6
1170,01054,2020-05-31,5.9
1171,01054,2020-06-30,5.3
1172,01054,2020-07-31,5.2
1173,01054,2020-08-31,5.0
1174,01054,2020-09-30,4.8
1175,01054,2020-10-31,4.6
1176,01054,2020-11-30,5.0
1177,01054,2020-12-31,5.5
1178,01054,2021-01-31,6.1
1179,01054,2021-02-28,6.3
1180,01054,2021-03-31,6.0
1181,01054,2021-04-30,5.6
1182,01054,2021-05-31,5.1
1183,01055,2007-05-31,8.2
1184,01055,2007-06-30,7.9
1185,01055,2007-07-31,8.1
1186,01055,2007-08-31,8.1
1187,01055,2007-09-30,7.8
1188,01055,2007-10-31,7.8
1189,01055,2007-11-30,8.6
1190,01055,2007-12-31,9.1
1191,01055,2008-01-31,10.0
1192,01055,2008-02-29,9.8
1193,01055,2008-03-31,9.0
1194,01055,2008-04-30,8.1
1195,01055,2008-05-31,7.6
1196,01055,2008-06-30,7.1
1197,01055,2008-07-31,7.2
1198,01055,2008-08-31,7.2
1199,01055,2008-09-30,6.9
1200,01055,2008-10-31,6.8
1201,01055,2008-11-30,7.5
1202,01055,2008-12-31,8.1
1203,01055,2009-01-31,9.2
1204,01055,2009-02-28,9.4
1205,01055,2009-03-31,9.1
1206,01055,2009-04-30,8.0
1207,01055,2009-05-31,7.5
1208,01055,2009-06-30,7.2
1209,01055,2009-07-31,7.4
1210,01055,2009-08-31,7.4
1211,01055,2009-09-30,7.1
1212,01055,2009-10-31,7.2
1213,01055,2009-11-30,8.0
1214,01055,2009-12-31,8.6
1215,01055,2010-01-31,9.8
1216,01055,2010-02-28,9.9
1217,01055,2010-03-31,9.2
1218,01055,2010-04-30,7.4
1219,01055,2010-05-31,6.6
1220,01055,2010-06-30,6.3
1221,01055,2010-07-31,6.3
1222,01055,2010-08-31,6.3
1223,01055,2010-09-30,6.0
1224,01055,2010-10-31,6.1
1225,01055,2010-11-30,6.9
1226,01055,2010-12-31,7.7
1227,01055,2011-01-31,8.9
1228,01055,2011-02-28,9.0
1229,01055,2011-03-31,8.3
1230,01055,2011-04-30,7.1
1231,01055,2011-05-31,6.3
1232,01055,2011-06-30,6.1
1233,01055,2011-07-31,6.1
1234,01055,2011-08-31,6.0
1235,01055,2011-09-30,5.9
1236,01055,2011-10-31,6.0
1237,01055,2011-11-30,6.7
1238,01055,2011-12-31,7.3
1239,01055,2012-01-31,8.5
1240,01055,2012-02-29,8.4
1241,01055,2012-03-31,7.6
1242,01055,2012-04-30,6.3
1243,01055,2012-05-31,5.7
1244,01055,2012-06-30,5.5
1245,01055,2012-07-31,5.7
1246,01055,2012-08-31,5.7
1247,01055,2012-09-30,5.6
1248,01055,2012-10-31,5.7
1249,01055,2012-11-30,6.5
1250,01055,2012-12-31,7.3
1251,01055,2013-01-31,8.4
1252,01055,2013-02-28,8.3
1253,01055,2013-03-31,7.6
1254,01055,2013-04-30,6.4
1255,01055,2013-05-31,5.7
1256,01055,2013-06-30,5.5
1257,01055,2013-07-31,5.6
1258,01055,2013-08-31,5.4
1259,01055,2013-09-30,5.4
1260,01055,2013-10-31,5.7
1261,01055,2013-11-30,6.6
1262,01055,2013-12-31,7.3
1263,01055,2014-01-31,8.3
1264,01055,2014-02-28,8.4
1265,01055,2014-03-31,7.7
1266,01055,2014-04-30,6.2
1267,01055,2014-05-31,5.7
1268,01055,2014-06-30,5.5
1269,01055,2014-07-31,5.7
1270,01055,2014-08-31,5.6
1271,01055,2014-09-30,5.4
1272,01055,2014-10-31,5.5
1273,01055,2014-11-30,6.1
1274,01055,2014-12-31,6.9
1275,01055,2015-01-31,7.8
1276,01055,2015-02-28,7.8
1277,01055,2015-03-31,7.1
1278,01055,2015-04-30,5.9
1279,01055,2015-05-31,5.5
1280,01055,2015-06-30,5.3
1281,01055,2015-07-31,5.4
1282,01055,2015-08-31,5.5
1283,01055,2015-09-30,5.3
1284,01055,2015-10-31,5.3
1285,01055,2015-11-30,6.0
1286,01055,2015-12-31,6.7
1287,01055,2016-01-31,7.4
1288,01055,2016-02-29,7.5
1289,01055,2016-03-31,6.6
1290,01055,2016-04-30,5.6
1291,01055,2016-05-31,5.2
1292,01055,2016-06-30,5.1
1293,01055,2016-07-31,5.1
1294,01055,2016-08-31,5.3
1295,01055,2016-09-30,5.1
1296,01055,2016-10-31,5.2
1297,01055,2016-11-30,5.8
1298,01055,2016-12-31,6.4
1299,01055,2017-01-31,7.2
1300,01055,2017-02-28,7.2
1301,01055,2017-03-31,6.4
1302,01055,2017-04-30,5.4
1303,01055,2017-05-31,5.0
1304,01055,2017-06-30,4.9
1305,01055,2017-07-31,4.9
1306,01055,2017-08-31,5.1
1307,01055,2017-09-30,4.8
1308,01055,2017-10-31,4.8
1309,01055,2017-11-30,5.3
1310,01055,2017-12-31,5.9
1311,01055,2018-01-31,6.7
1312,01055,2018-02-28,6.7
1313,01055,2018-03-31,5.9
1314,01055,2018-04-30,5.0
1315,01055,2018-05-31,4.6
1316,01055,2018-06-30,4.4
1317,01055,2018-07-31,4.6
1318,01055,2018-08-31,4.6
1319,01055,2018-09-30,4.4
1320,01055,2018-10-31,4.4
1321,01055,2018-11-30,5.0
1322,01055,2018-12-31,5.5
1323,01055,2019-01-31,6.3
1324,01055,2019-02-28,6.2
1325,01055,2019-03-31,5.6
1326,01055,2019-04-30,4.8
1327,01055,2019-05-31,4.5
1328,01055,2019-06-30,4.4
1329,01055,2019-07-31,4.6
1330,01055,2019-08-31,4.5
1331,01055,2019-09-30,4.3
1332,01055,2019-10-31,4.3
1333,01055,2019-11-30,4.9
1334,01055,2019-12-31,5.4
1335,01055,2020-01-31,6.0
1336,01055,2020-02-29,5.9
1337,01055,2020-03-31,5.3
1338,01055,2020-04-30,5.6
1339,01055,2020-05-31,5.8
1340,01055,2020-06-30,5.4
1341,01055,2020-07-31,5.4
1342,01055,2020-08-31,5.3
1343,01055,2020-09-30,5.0
1344,01055,2020-10-31,4.9
1345,01055,2020-11-30,5.3
1346,01055,2020-12-31,5.7
1347,01055,2021-01-31,6.2
1348,01055,2021-02-28,6.3
1349,01055,2021-03-31,6.0
1350,01055,2021-04-30,5.6
1351,01055,2021-05-31,5.2
1352,01056,2007-05-31,6.9
1353,01056,2007-06-30,6.6
1354,01056,2007-07-31,6.6
1355,01056,2007-08-31,6.6
1356,01056,2007-09-30,6.1
1357,01056,2007-10-31,6.0
1358,01056,2007-11-30,6.1
1359,01056,2007-12-31,6.0
1360,01056,2008-01-31,6.6
1361,01056,2008-02-29,6.5
1362,01056,2008-03-31,6.2
1363,01056,2008-04-30,6.2
1364,01056,2008-05-31,5.9
1365,01056,2008-06-30,5.7
1366,01056,2008-07-31,5.9
1367,01056,2008-08-31,6.1
1368,01056,2008-09-30,5.7
1369,01056,2008-10-31,5.6
1370,01056,2008-11-30,5.5
1371,01056,2008-12-31,5.7
1372,01056,2009-01-31,6.4
1373,01056,2009-02-28,6.5
1374,01056,2009-03-31,6.5
1375,01056,2009-04-30,6.4
1376,01056,2009-05-31,6.2
1377,01056,2009-06-30,6.2
1378,01056,2009-07-31,6.3
1379,01056,2009-08-31,6.3
1380,01056,2009-09-30,6.0
1381,01056,2009-10-31,5.8
1382,01056,2009-11-30,5.8
1383,01056,2009-12-31,5.9
1384,01056,2010-01-31,6.6
1385,01056,2010-02-28,6.7
1386,01056,2010-03-31,6.6
1387,01056,2010-04-30,6.4
1388,01056,2010-05-31,6.1
1389,01056,2010-06-30,6.0
1390,01056,2010-07-31,6.2
1391,01056,2010-08-31,6.1
1392,01056,2010-09-30,5.6
1393,01056,2010-10-31,5.5
1394,01056,2010-11-30,5.4
1395,01056,2010-12-31,5.7
1396,01056,2011-01-31,6.5
1397,01056,2011-02-28,6.3
1398,01056,2011-03-31,6.0
1399,01056,2011-04-30,5.8
1400,01056,2011-05-31,5.6
1401,01056,2011-06-30,5.6
1402,01056,2011-07-31,5.7
1403,01056,2011-08-31,5.5
1404,01056,2011-09-30,5.1
1405,01056,2011-10-31,5.1
1406,01056,2011-11-30,5.1
1407,01056,2011-12-31,5.3
1408,01056,2012-01-31,5.9
1409,01056,2012-02-29,5.9
1410,01056,2012-03-31,5.7
1411,01056,2012-04-30,5.6
1412,01056,2012-05-31,5.4
1413,01056,2012-06-30,5.3
1414,01056,2012-07-31,5.6
1415,01056,2012-08-31,5.5
1416,01056,2012-09-30,5.3
1417,01056,2012-10-31,5.1
1418,01056,2012-11-30,5.1
1419,01056,2012-12-31,5.2
1420,01056,2013-01-31,5.8
1421,01056,2013-02-28,5.7
1422,01056,2013-03-31,5.7
1423,01056,2013-04-30,5.6
1424,01056,2013-05-31,5.3
1425,01056,2013-06-30,5.2
1426,01056,2013-07-31,5.4
1427,01056,2013-08-31,5.2
1428,01056,2013-09-30,5.2
1429,01056,2013-10-31,5.2
1430,01056,2013-11-30,5.3
1431,01056,2013-12-31,5.5
1432,01056,2014-01-31,6.0
1433,01056,2014-02-28,5.9
1434,01056,2014-03-31,5.7
1435,01056,2014-04-30,5.5
1436,01056,2014-05-31,5.4
1437,01056,2014-06-30,5.3
1438,01056,2014-07-31,5.5
1439,01056,2014-08-31,5.4
1440,01056,2014-09-30,5.2
1441,01056,2014-10-31,5.1
1442,01056,2014-11-30,5.0
1443,01056,2014-12-31,5.1
1444,01056,2015-01-31,5.5
1445,01056,2015-02-28,5.5
1446,01056,2015-03-31,5.4
1447,01056,2015-04-30,5.3
1448,01056,2015-05-31,5.1
1449,01056,2015-06-30,5.0
1450,01056,2015-07-31,5.2
1451,01056,2015-08-31,5.2
1452,01056,2015-09-30,5.0
1453,01056,2015-10-31,5.0
1454,01056,2015-11-30,4.9
1455,01056,2015-12-31,5.0
1456,01056,2016-01-31,5.5
1457,01056,2016-02-29,5.5
1458,01056,2016-03-31,5.4
1459,01056,2016-04-30,5.3
1460,01056,2016-05-31,5.2
1461,01056,2016-06-30,5.0
1462,01056,2016-07-31,5.1
1463,01056,2016-08-31,5.3
1464,01056,2016-09-30,5.0
1465,01056,2016-10-31,4.8
1466,01056,2016-11-30,4.8
1467,01056,2016-12-31,5.0
1468,01056,2017-01-31,5.4
1469,01056,2017-02-28,5.4
1470,01056,2017-03-31,5.2
1471,01056,2017-04-30,5.0
1472,01056,2017-05-31,4.9
1473,01056,2017-06-30,4.9
1474,01056,2017-07-31,5.1
1475,01056,2017-08-31,5.2
1476,01056,2017-09-30,4.9
1477,01056,2017-10-31,4.8
1478,01056,2017-11-30,4.7
1479,01056,2017-12-31,4.7
1480,01056,2018-01-31,5.1
1481,01056,2018-02-28,5.1
1482,01056,2018-03-31,5.0
1483,01056,2018-04-30,4.9
1484,01056,2018-05-31,4.6
1485,01056,2018-06-30,4.5
1486,01056,2018-07-31,4.7
1487,01056,2018-08-31,4.7
1488,01056,2018-09-30,4.3
1489,01056,2018-10-31,4.3
1490,01056,2018-11-30,4.2
1491,01056,2018-12-31,4.3
1492,01056,2019-01-31,4.8
1493,01056,2019-02-28,4.8
1494,01056,2019-03-31,4.6
1495,01056,2019-04-30,4.5
1496,01056,2019-05-31,4.5
1497,01056,2019-06-30,4.5
1498,01056,2019-07-31,4.7
1499,01056,2019-08-31,4.5
1500,01056,2019-09-30,4.3
1501,01056,2019-10-31,4.3
1502,01056,2019-11-30,4.3
1503,01056,2019-12-31,4.5
1504,01056,2020-01-31,4.8
1505,01056,2020-02-29,4.7
1506,01056,2020-03-31,4.6
1507,01056,2020-04-30,5.2
1508,01056,2020-05-31,5.5
1509,01056,2020-06-30,5.7
1510,01056,2020-07-31,5.9
1511,01056,2020-08-31,5.8
1512,01056,2020-09-30,5.6
1513,01056,2020-10-31,5.6
1514,01056,2020-11-30,5.5
1515,01056,2020-12-31,5.5
1516,01056,2021-01-31,5.8
1517,01056,2021-02-28,5.9
1518,01056,2021-03-31,5.7
1519,01056,2021-04-30,5.6
1520,01056,2021-05-31,5.5
1521,01057,2007-05-31,7.7
1522,01057,2007-06-30,7.4
1523,01057,2007-07-31,7.6
1524,01057,2007-08-31,7.7
1525,01057,2007-09-30,7.2
1526,01057,2007-10-31,6.9
1527,01057,2007-11-30,7.0
1528,01057,2007-12-31,7.2
1529,01057,2008-01-31,7.8
1530,01057,2008-02-29,7.8
1531,01057,2008-03-31,7.6
1532,01057,2008-04-30,7.3
1533,01057,2008-05-31,7.0
1534,01057,2008-06-30,6.6
1535,01057,2008-07-31,6.7
1536,01057,2008-08-31,6.9
1537,01057,2008-09-30,6.6
1538,01057,2008-10-31,6.5
1539,01057,2008-11-30,6.5
1540,01057,2008-12-31,6.7
1541,01057,2009-01-31,7.3
1542,01057,2009-02-28,7.3
1543,01057,2009-03-31,7.3
1544,01057,2009-04-30,7.1
1545,01057,2009-05-31,6.7
1546,01057,2009-06-30,6.5
1547,01057,2009-07-31,6.7
1548,01057,2009-08-31,7.0
1549,01057,2009-09-30,6.6
1550,01057,2009-10-31,6.4
1551,01057,2009-11-30,6.4
1552,01057,2009-12-31,6.5
1553,01057,2010-01-31,7.0
1554,01057,2010-02-28,7.1
1555,01057,2010-03-31,7.0
1556,01057,2010-04-30,6.6
1557,01057,2010-05-31,6.3
1558,01057,2010-06-30,5.9
1559,01057,2010-07-31,6.2
1560,01057,2010-08-31,6.3
1561,01057,2010-09-30,6.0
1562,01057,2010-10-31,5.9
1563,01057,2010-11-30,6.0
1564,01057,2010-12-31,6.2
1565,01057,2011-01-31,7.1
1566,01057,2011-02-28,7.1
1567,01057,2011-03-31,6.8
1568,01057,2011-04-30,6.3
1569,01057,2011-05-31,5.9
1570,01057,2011-06-30,5.9
1571,01057,2011-07-31,6.1
1572,01057,2011-08-31,6.0
1573,01057,2011-09-30,5.6
1574,01057,2011-10-31,5.8
1575,01057,2011-11-30,5.8
1576,01057,2011-12-31,5.9
1577,01057,2012-01-31,6.6
1578,01057,2012-02-29,6.5
1579,01057,2012-03-31,6.2
1580,01057,2012-04-30,5.9
1581,01057,2012-05-31,5.6
1582,01057,2012-06-30,5.5
1583,01057,2012-07-31,5.8
1584,01057,2012-08-31,5.5
1585,01057,2012-09-30,5.3
1586,01057,2012-10-31,5.2
1587,01057,2012-11-30,5.2
1588,01057,2012-12-31,5.5
1589,01057,2013-01-31,6.2
1590,01057,2013-02-28,6.3
1591,01057,2013-03-31,6.2
1592,01057,2013-04-30,5.9
1593,01057,2013-05-31,5.7
1594,01057,2013-06-30,5.4
1595,01057,2013-07-31,5.5
1596,01057,2013-08-31,5.3
1597,01057,2013-09-30,5.1
1598,01057,2013-10-31,5.1
1599,01057,2013-11-30,5.3
1600,01057,2013-12-31,5.6
1601,01057,2014-01-31,6.2
1602,01057,2014-02-28,6.3
1603,01057,2014-03-31,6.1
1604,01057,2014-04-30,5.8
1605,01057,2014-05-31,5.5
1606,01057,2014-06-30,5.4
1607,01057,2014-07-31,5.6
1608,01057,2014-08-31,5.6
1609,01057,2014-09-30,5.4
1610,01057,2014-10-31,5.4
1611,01057,2014-11-30,5.4
1612,01057,2014-12-31,5.5
1613,01057,2015-01-31,6.1
1614,01057,2015-02-28,6.2
1615,01057,2015-03-31,6.0
1616,01057,2015-04-30,5.6
1617,01057,2015-05-31,5.3
1618,01057,2015-06-30,5.2
1619,01057,2015-07-31,5.3
1620,01057,2015-08-31,5.4
1621,01057,2015-09-30,5.2
1622,01057,2015-10-31,5.1
1623,01057,2015-11-30,5.2
1624,01057,2015-12-31,5.4
1625,01057,2016-01-31,5.8
1626,01057,2016-02-29,5.9
1627,01057,2016-03-31,5.8
1628,01057,2016-04-30,5.5
1629,01057,2016-05-31,5.4
1630,01057,2016-06-30,5.1
1631,01057,2016-07-31,5.1
1632,01057,2016-08-31,5.4
1633,01057,2016-09-30,5.0
1634,01057,2016-10-31,5.0
1635,01057,2016-11-30,5.0
1636,01057,2016-12-31,5.3
1637,01057,2017-01-31,5.7
1638,01057,2017-02-28,5.7
1639,01057,2017-03-31,5.4
1640,01057,2017-04-30,5.0
1641,01057,2017-05-31,4.8
1642,01057,2017-06-30,4.8
1643,01057,2017-07-31,4.8
1644,01057,2017-08-31,5.0
1645,01057,2017-09-30,4.7
1646,01057,2017-10-31,4.7
1647,01057,2017-11-30,4.8
1648,01057,2017-12-31,4.9
1649,01057,2018-01-31,5.3
1650,01057,2018-02-28,5.2
1651,01057,2018-03-31,4.9
1652,01057,2018-04-30,4.6
1653,01057,2018-05-31,4.3
1654,01057,2018-06-30,4.1
1655,01057,2018-07-31,4.3
1656,01057,2018-08-31,4.4
1657,01057,2018-09-30,4.2
1658,01057,2018-10-31,4.1
1659,01057,2018-11-30,4.1
1660,01057,2018-12-31,4.2
1661,01057,2019-01-31,4.7
1662,01057,2019-02-28,4.5
1663,01057,2019-03-31,4.3
1664,01057,2019-04-30,4.0
1665,01057,2019-05-31,3.9
1666,01057,2019-06-30,3.8
1667,01057,2019-07-31,4.0
1668,01057,2019-08-31,3.9
1669,01057,2019-09-30,3.8
1670,01057,2019-10-31,3.8
1671,01057,2019-11-30,3.9
1672,01057,2019-12-31,4.0
1673,01057,2020-01-31,4.4
1674,01057,2020-02-29,4.3
1675,01057,2020-03-31,4.1
1676,01057,2020-04-30,4.7
1677,01057,2020-05-31,4.9
1678,01057,2020-06-30,5.0
1679,01057,2020-07-31,5.2
1680,01057,2020-08-31,5.1
1681,01057,2020-09-30,4.9
1682,01057,2020-10-31,4.7
1683,01057,2020-11-30,4.6
1684,01057,2020-12-31,4.6
1685,01057,2021-01-31,5.0
1686,01057,2021-02-28,5.0
1687,01057,2021-03-31,4.7
1688,01057,2021-04-30,4.5
1689,01057,2021-05-31,4.3
1690,01058,2007-05-31,6.7
1691,01058,2007-06-30,6.4
1692,01058,2007-07-31,6.5
1693,01058,2007-08-31,6.3
1694,01058,2007-09-30,5.7
1695,01058,2007-10-31,5.5
1696,01058,2007-11-30,5.4
1697,01058,2007-12-31,5.6
1698,01058,2008-01-31,6.2
1699,01058,2008-02-29,6.1
1700,01058,2008-03-31,6.0
1701,01058,2008-04-30,5.9
