ags5,date,ground_truth,pred,error
3155,10/31/2019,4.9,4.8330774,0.066922569
3155,11/30/2019,4.9,4.8266253,0.073374653
3155,12/31/2019,5,4.97737,0.022630215
3157,1/31/2018,5.3,5.1680202,0.131979752
3157,2/28/2018,5.2,5.19865,0.001350117
3157,3/31/2018,5.2,5.1828637,0.017136288
3157,4/30/2018,5.1,5.093749,0.006250954
3157,5/31/2018,4.9,5.064222,0.164221859
3157,6/30/2018,4.7,5.1517444,0.451744366
3157,7/31/2018,4.8,5.0000844,0.2000844
3157,8/31/2018,4.8,4.941168,0.141167831
3157,9/30/2018,4.7,4.9348464,0.234846401
3157,10/31/2018,4.5,4.671708,0.171708107
3157,11/30/2018,4.3,4.7054763,0.405476284
3157,12/31/2018,4.3,4.7346888,0.434688759
3157,1/31/2019,4.8,4.6476035,0.152396488
3157,2/28/2019,4.7,4.7450833,0.045083332
3157,3/31/2019,4.6,4.827521,0.227520847
3157,4/30/2019,4.5,4.6637325,0.163732529
3157,5/31/2019,4.4,4.5742297,0.174229717
3157,6/30/2019,4.2,4.5765495,0.37654953
3157,7/31/2019,4.5,4.4389696,0.061030388
3157,8/31/2019,4.5,4.4893928,0.010607243
3157,9/30/2019,4.3,4.4774547,0.177454662
3157,10/31/2019,4.3,4.2226048,0.077395248
3157,11/30/2019,4.2,4.1619897,0.038010311
3157,12/31/2019,4.3,4.253978,0.046022224
3158,1/31/2018,5.5,5.3527865,0.147213459
3158,2/28/2018,5.4,5.4899745,0.089974499
3158,3/31/2018,5.3,5.4689636,0.168963623
3158,4/30/2018,5.1,5.241182,0.14118185
3158,5/31/2018,4.8,5.2208023,0.420802307
3158,6/30/2018,4.8,5.2803707,0.480370712
3158,7/31/2018,5.1,5.0690966,0.030903435
3158,8/31/2018,4.8,5.0801897,0.280189705
3158,9/30/2018,4.6,5.083293,0.483292961
3158,10/31/2018,4.5,4.7191944,0.219194412
3158,11/30/2018,4.5,4.757859,0.25785923
3158,12/31/2018,4.5,4.869046,0.369046211
3158,1/31/2019,4.9,4.829895,0.07010498
3158,2/28/2019,4.9,4.9323144,0.032314396
3158,3/31/2019,4.6,4.9240503,0.324050331
3158,4/30/2019,4.5,4.628293,0.128293037
3158,5/31/2019,4.4,4.60359,0.203590012
3158,6/30/2019,4.3,4.704514,0.404514027
3158,7/31/2019,4.6,4.572101,0.027898884
3158,8/31/2019,4.4,4.4902506,0.090250587
3158,9/30/2019,4.1,4.4747953,0.374795341
3158,10/31/2019,4,4.180524,0.180523872
3158,11/30/2019,4,4.182438,0.182437897
3158,12/31/2019,4,4.3580775,0.358077526
3159,1/31/2018,6.2,5.799396,0.400603962
3159,2/28/2018,6.2,5.8269734,0.373026562
3159,3/31/2018,6,5.7669687,0.233031273
3159,4/30/2018,5.9,5.8308125,0.069187546
3159,5/31/2018,5.6,5.7153535,0.115353489
3159,6/30/2018,5.6,5.7841287,0.184128666
3159,7/31/2018,5.8,5.712321,0.087679195
3159,8/31/2018,5.8,5.692333,0.107666779
3159,9/30/2018,5.5,5.648303,0.148303032
3159,10/31/2018,5.4,5.4510627,0.051062679
3159,11/30/2018,5.3,5.4499106,0.149910641
3159,12/31/2018,5.3,5.578739,0.278739166
3159,1/31/2019,5.7,5.608533,0.091467094
3159,2/28/2019,5.7,5.687523,0.012477112
3159,3/31/2019,5.5,5.678642,0.178641796
3159,4/30/2019,5.4,5.481812,0.081812
3159,5/31/2019,5.4,5.3704166,0.029583359
3159,6/30/2019,5.2,5.472462,0.272462177
3159,7/31/2019,5.4,5.426,0.026000118
3159,8/31/2019,5.5,5.404945,0.095055103
3159,9/30/2019,5.2,5.3505073,0.150507259
3159,10/31/2019,5.1,5.1620827,0.062082672
3159,11/30/2019,5,5.088303,0.088303089
3159,12/31/2019,5,5.1966505,0.196650505
3241,1/31/2018,7.1,6.939158,0.160842037
3241,2/28/2018,7,6.941586,0.058413982
3241,3/31/2018,6.9,6.898865,0.001134777
3241,4/30/2018,6.8,6.7887654,0.01123457
3241,5/31/2018,6.5,6.7612915,0.261291504
3241,6/30/2018,6.5,6.859552,0.359551907
3241,7/31/2018,6.7,6.729713,0.029712963
3241,8/31/2018,6.6,6.752984,0.152984047
3241,9/30/2018,6.4,6.7360587,0.336058712
3241,10/31/2018,6.4,6.4476147,0.04761467
3241,11/30/2018,6.3,6.4620695,0.162069511
3241,12/31/2018,6.2,6.529735,0.329735088
3241,1/31/2019,6.6,6.4801707,0.119829273
3241,2/28/2019,6.5,6.541354,0.041354179
3241,3/31/2019,6.4,6.54999,0.149990177
3241,4/30/2019,6.3,6.35765,0.057649803
3241,5/31/2019,6.5,6.2738433,0.226156712
3241,6/30/2019,6.4,6.3537846,0.046215439
3241,7/31/2019,6.6,6.3921647,0.207835293
3241,8/31/2019,6.6,6.3393073,0.260692692
3241,9/30/2019,6.4,6.27996,0.120039845
3241,10/31/2019,6.3,6.238456,0.061544228
3241,11/30/2019,6.2,6.151751,0.048248959
3241,12/31/2019,6.2,6.1859155,0.01408453
3251,1/31/2018,4.2,4.127146,0.072854233
3251,2/28/2018,4.3,4.1621814,0.137818623
3251,3/31/2018,4.2,4.143678,0.056321812
3251,4/30/2018,4,4.0196123,0.019612312
3251,5/31/2018,3.8,3.9945006,0.194500637
3251,6/30/2018,3.8,4.034702,0.234701824
3251,7/31/2018,3.9,3.97929,0.079290009
3251,8/31/2018,3.9,3.9721222,0.072122192
3251,9/30/2018,3.8,3.951847,0.151847076
3251,10/31/2018,3.8,3.7640433,0.035956669
3251,11/30/2018,3.8,3.709876,0.09012394
3251,12/31/2018,3.8,3.7608125,0.039187479
3251,1/31/2019,4.1,3.9267879,0.173212147
3251,2/28/2019,3.9,3.9809089,0.080908871
3251,3/31/2019,3.8,3.9438863,0.14388628
3251,4/30/2019,3.8,3.7732422,0.026757765
3251,5/31/2019,3.8,3.6911483,0.108851719
3251,6/30/2019,3.8,3.7488773,0.051122713
3251,7/31/2019,4,3.7569098,0.243090153
3251,8/31/2019,4,3.7356708,0.264329195
3251,9/30/2019,3.8,3.7103837,0.089616346
3251,10/31/2019,3.8,3.684957,0.115042973
3251,11/30/2019,3.8,3.6951582,0.104841757
3251,12/31/2019,3.9,3.7527351,0.147264862
3252,1/31/2018,7.1,6.797687,0.302312946
3252,2/28/2018,6.9,6.8199105,0.080089474
3252,3/31/2018,6.7,6.6712527,0.028747272
3252,4/30/2018,6.5,6.5245934,0.024593353
3252,5/31/2018,6.2,6.465631,0.265631008
3252,6/30/2018,6,6.4807706,0.480770588
3252,7/31/2018,6.1,6.310762,0.210761929
3252,8/31/2018,6,6.360683,0.360682964
3252,9/30/2018,5.8,6.3541636,0.554163647
3252,10/31/2018,5.7,5.9178586,0.217858601
3252,11/30/2018,5.7,6.0008183,0.300818253
3252,12/31/2018,5.9,6.194662,0.294662094
3252,1/31/2019,6.4,6.22915,0.170850182
3252,2/28/2019,6.3,6.298665,0.001334953
3252,3/31/2019,6.2,6.2927337,0.092733669
3252,4/30/2019,6,6.1054964,0.105496407
3252,5/31/2019,6.2,5.983012,0.216987801
3252,6/30/2019,6,5.979319,0.020680904
3252,7/31/2019,6,5.968463,0.031537056
3252,8/31/2019,6.2,5.879312,0.320687962
3252,9/30/2019,6,5.726715,0.273284912
3252,10/31/2019,5.9,5.7182665,0.181733513
3252,11/30/2019,5.9,5.666661,0.233339214
3252,12/31/2019,6,5.7719483,0.228051662
3254,1/31/2018,6.5,6.373,0.126999855
3254,2/28/2018,6.5,6.4318733,0.068126678
3254,3/31/2018,6.3,6.3877583,0.087758255
3254,4/30/2018,6.2,6.1570687,0.042931271
3254,5/31/2018,6,6.1204376,0.120437622
3254,6/30/2018,5.9,6.189603,0.289602852
3254,7/31/2018,6.2,6.090192,0.109808159
3254,8/31/2018,6.1,6.0822797,0.017720318
3254,9/30/2018,5.9,6.0429134,0.142913437
3254,10/31/2018,5.7,5.8480096,0.148009586
3254,11/30/2018,5.6,5.786563,0.18656292
3254,12/31/2018,5.6,5.919594,0.319593811
3254,1/31/2019,6,5.8985925,0.101407528
3254,2/28/2019,5.8,5.9759207,0.175920677
3254,3/31/2019,5.7,5.980594,0.280594158
3254,4/30/2019,5.6,5.7157254,0.115725422
3254,5/31/2019,5.8,5.670509,0.129491138
3254,6/30/2019,5.8,5.7488985,0.051101494
3254,7/31/2019,6,5.8461885,0.153811455
3254,8/31/2019,6,5.8130307,0.18696928
3254,9/30/2019,5.7,5.7088456,0.008845615
3254,10/31/2019,5.6,5.5523615,0.047638512
3254,11/30/2019,5.4,5.510073,0.110073185
3254,12/31/2019,5.4,5.5654182,0.165418243
3255,1/31/2018,7,6.7407036,0.259296417
3255,2/28/2018,7,6.828072,0.171927929
3255,3/31/2018,6.8,6.7817082,0.018291759
3255,4/30/2018,6.6,6.607633,0.007633114
3255,5/31/2018,6.4,6.4714046,0.071404552
3255,6/30/2018,6.2,6.487686,0.287686157
3255,7/31/2018,6.5,6.375625,0.124374866
3255,8/31/2018,6.6,6.3276834,0.272316551
3255,9/30/2018,6.3,6.2512984,0.048701572
3255,10/31/2018,6.2,6.1382694,0.061730576
3255,11/30/2018,6.2,6.0941358,0.105864239
3255,12/31/2018,6.2,6.260868,0.060868073
3255,1/31/2019,6.7,6.4542427,0.245757294
3255,2/28/2019,6.6,6.4792156,0.120784378
3255,3/31/2019,6.5,6.486536,0.013463974
3255,4/30/2019,6.3,6.332866,0.032866192
3255,5/31/2019,6.2,6.165764,0.034236145
3255,6/30/2019,6.2,6.2206507,0.020650673
3255,7/31/2019,6.5,6.252735,0.247264862
3255,8/31/2019,6.6,6.2453823,0.354617691
3255,9/30/2019,6.2,6.1638956,0.036104393
3255,10/31/2019,6.1,6.0507717,0.049228287
3255,11/30/2019,5.8,6.0125985,0.212598515
3255,12/31/2019,6,6.090879,0.090878963
3256,1/31/2018,5.3,5.2458534,0.054146576
3256,2/28/2018,5.3,5.36119,0.061189842
3256,3/31/2018,5.1,5.335196,0.235196018
3256,4/30/2018,4.9,4.9935517,0.093551731
3256,5/31/2018,4.6,4.943422,0.343421841
3256,6/30/2018,4.6,5.0266395,0.426639462
3256,7/31/2018,4.9,4.899213,0.000787163
3256,8/31/2018,4.9,4.933077,0.033076859
3256,9/30/2018,4.7,4.8990736,0.199073601
3256,10/31/2018,4.5,4.648446,0.148446083
3256,11/30/2018,4.5,4.5946965,0.094696522
3256,12/31/2018,4.6,4.7160563,0.116056347
3256,1/31/2019,5.1,4.8119364,0.288063622
3256,2/28/2019,5.1,4.8881545,0.211845493
3256,3/31/2019,4.9,4.8247375,0.075262451
3256,4/30/2019,4.6,4.703185,0.103185081
3256,5/31/2019,4.6,4.54841,0.051590061
3256,6/30/2019,4.6,4.6171236,0.017123604
3256,7/31/2019,5.1,4.690542,0.409457779
3256,8/31/2019,5,4.6644483,0.335551739
3256,9/30/2019,4.6,4.5621815,0.037818527
3256,10/31/2019,4.6,4.4426737,0.157326317
3256,11/30/2019,4.5,4.376777,0.123222828
3256,12/31/2019,4.6,4.53921,0.060790157
3257,1/31/2018,6.4,6.0711565,0.328843498
3257,2/28/2018,6.5,6.069003,0.430996895
3257,3/31/2018,6.4,5.9832053,0.416794682
3257,4/30/2018,6.2,5.949909,0.25009079
3257,5/31/2018,6.1,5.795933,0.30406723
3257,6/30/2018,6,5.73006,0.269939899
3257,7/31/2018,6.3,5.9567256,0.343274403
3257,8/31/2018,6.3,5.981168,0.318832207
3257,9/30/2018,5.9,5.827562,0.072438145
3257,10/31/2018,5.6,5.7869387,0.186938667
3257,11/30/2018,5.6,5.6828165,0.082816505
3257,12/31/2018,5.6,5.852913,0.252912903
3257,1/31/2019,6,5.916627,0.08337307
3257,2/28/2019,5.8,5.979186,0.179186058
3257,3/31/2019,5.7,6.001507,0.301506805
3257,4/30/2019,5.4,5.7271137,0.327113724
3257,5/31/2019,5.2,5.672701,0.472700882
3257,6/30/2019,5.1,5.815995,0.715995216
3257,7/31/2019,5.3,5.601667,0.301666927
3257,8/31/2019,5.2,5.650832,0.450832176
3257,9/30/2019,5,5.5867968,0.586796761
3257,10/31/2019,4.9,5.1160913,0.216091251
3257,11/30/2019,4.9,5.186464,0.286463833
3257,12/31/2019,5,5.2920523,0.292052269
3351,1/31/2018,6.9,6.881616,0.018383884
3351,2/28/2018,6.8,7.005633,0.205632877
3351,3/31/2018,6.5,6.989581,0.489581108
3351,4/30/2018,6.3,6.5904765,0.290476513
3351,5/31/2018,6,6.5759788,0.575978756
3351,6/30/2018,5.9,6.7652135,0.86521349
3351,7/31/2018,6.3,6.5106063,0.210606289
3351,8/31/2018,6.1,6.5774283,0.477428341
3351,9/30/2018,5.8,6.5248547,0.72485466
3351,10/31/2018,5.8,5.96398,0.163980198
3351,11/30/2018,5.7,5.974164,0.274164009
3351,12/31/2018,5.8,6.1738896,0.373889637
3351,1/31/2019,6.2,6.1381536,0.061846447
3351,2/28/2019,6,6.1987147,0.198714733
3351,3/31/2019,5.8,6.1846166,0.384616566
3351,4/30/2019,5.5,5.781796,0.281795979
3351,5/31/2019,5.8,5.742732,0.057267952
3351,6/30/2019,5.6,5.8513536,0.251353645
3351,7/31/2019,5.8,5.798452,0.0015481
3351,8/31/2019,5.9,5.759644,0.140355968
3351,9/30/2019,5.6,5.644424,0.044423962
3351,10/31/2019,5.5,5.5394745,0.039474487
3351,11/30/2019,5.3,5.498786,0.198785973
3351,12/31/2019,5.5,5.6346126,0.13461256
3352,1/31/2018,5.8,5.583482,0.216518211
3352,2/28/2018,5.8,5.62741,0.172590065
3352,3/31/2018,5.6,5.4706955,0.129304504
3352,4/30/2018,5.3,5.319906,0.019906235
3352,5/31/2018,5,5.241003,0.241003036
3352,6/30/2018,5.1,5.266929,0.16692915
3352,7/31/2018,5.2,5.180905,0.019095135
3352,8/31/2018,5.1,5.1290483,0.029048347
3352,9/30/2018,4.9,5.059885,0.159885025
3352,10/31/2018,4.8,4.859129,0.059128952
3352,11/30/2018,4.9,4.913987,0.01398716
3352,12/31/2018,5.2,5.071649,0.128350925
3352,1/31/2019,5.6,5.3135643,0.286435699
3352,2/28/2019,5.6,5.3827043,0.217295742
3352,3/31/2019,5.4,5.25677,0.143229866
3352,4/30/2019,5.2,5.1599054,0.040094566
3352,5/31/2019,5,5.038172,0.038171768
3352,6/30/2019,5.1,5.0704775,0.029522514
3352,7/31/2019,5.1,5.060624,0.039375877
3352,8/31/2019,5.1,4.9805803,0.11941967
3352,9/30/2019,4.9,4.8443685,0.055631542
3352,10/31/2019,4.9,4.73161,0.168390179
3352,11/30/2019,5,4.767741,0.232258797
3352,12/31/2019,5.3,4.9290957,0.370904255
3353,1/31/2018,4.2,3.959665,0.24033494
3353,2/28/2018,4.2,4.019023,0.180977058
3353,3/31/2018,4,3.967103,0.032896996
3353,4/30/2018,4,3.9177232,0.082276821
3353,5/31/2018,3.8,3.9428334,0.142833424
3353,6/30/2018,3.8,3.9760237,0.176023674
3353,7/31/2018,4,3.9315567,0.068443298
3353,8/31/2018,3.9,3.856438,0.043562078
3353,9/30/2018,3.7,3.8621173,0.16211729
3353,10/31/2018,3.6,3.6326487,0.032648706
3353,11/30/2018,3.6,3.627479,0.027479076
3353,12/31/2018,3.6,3.7360978,0.136097813
3353,1/31/2019,4,3.7818828,0.218117237
3353,2/28/2019,3.9,3.8345695,0.065430546
3353,3/31/2019,3.8,3.812058,0.012057972
3353,4/30/2019,3.7,3.727836,0.027835894
3353,5/31/2019,3.7,3.6650195,0.034980488
3353,6/30/2019,3.6,3.7485876,0.148587608
3353,7/31/2019,3.7,3.7181058,0.018105793
3353,8/31/2019,3.8,3.6735747,0.126425314
3353,9/30/2019,3.6,3.6214814,0.021481419
3353,10/31/2019,3.5,3.4935493,0.006450653
3353,11/30/2019,3.5,3.4796464,0.020353556
3353,12/31/2019,3.6,3.5479584,0.052041626
3354,1/31/2018,8.6,8.070896,0.529103851
3354,2/28/2018,8.5,8.138334,0.361665726
3354,3/31/2018,8.1,8.068598,0.031402206
3354,4/30/2018,7.5,7.95948,0.459479809
3354,5/31/2018,7.3,7.804137,0.50413723
3354,6/30/2018,7.2,7.942038,0.742038059
3354,7/31/2018,7.7,7.6614194,0.038580608
3354,8/31/2018,7.3,7.5998335,0.299833488
3354,9/30/2018,6.8,7.5228944,0.722894382
3354,10/31/2018,6.8,7.039289,0.239288998
3354,11/30/2018,6.7,7.1712217,0.471221733
3354,12/31/2018,7,7.4853396,0.485339642
3354,1/31/2019,7.6,7.555237,0.044763184
3354,2/28/2019,7.6,7.615254,0.015253925
3354,3/31/2019,7.1,7.552972,0.45297184
3354,4/30/2019,6.9,6.9942555,0.094255543
3354,5/31/2019,7.1,6.9957747,0.104225254
3354,6/30/2019,7.3,7.1600804,0.139919567
3354,7/31/2019,7.5,7.2473235,0.252676487
3354,8/31/2019,7.5,7.0760326,0.423967361
3354,9/30/2019,7.4,6.8392315,0.560768509
3354,10/31/2019,7.1,6.857591,0.242408848
3354,11/30/2019,7.4,6.742882,0.657118225
3354,12/31/2019,7.5,6.959262,0.540738106
3355,1/31/2018,5.7,5.4753394,0.224660587
3355,2/28/2018,5.7,5.542096,0.157903862
3355,3/31/2018,5.6,5.5073934,0.09260664
3355,4/30/2018,5.5,5.445774,0.054225922
3355,5/31/2018,5.3,5.356724,0.056723785
3355,6/30/2018,5.3,5.410335,0.110335064
3355,7/31/2018,5.5,5.3159647,0.184035301
3355,8/31/2018,5.2,5.288607,0.088607121
3355,9/30/2018,5.2,5.245984,0.045984077
3355,10/31/2018,5.2,5.04948,0.150520039
3355,11/30/2018,5.1,5.029481,0.070519066
3355,12/31/2018,5.1,5.1129,0.01289978
3355,1/31/2019,5.6,5.2429786,0.357021427
3355,2/28/2019,5.6,5.323904,0.276095963
3355,3/31/2019,5.4,5.3047223,0.095277691
3355,4/30/2019,5.2,5.253384,0.053384113
3355,5/31/2019,5.2,5.2106066,0.010606575
3355,6/30/2019,5.2,5.230906,0.03090601
3355,7/31/2019,5.4,5.183717,0.216283226
3355,8/31/2019,5.6,5.123905,0.476094818
3355,9/30/2019,5.2,5.1003175,0.099682522
3355,10/31/2019,5.1,5.0598373,0.040162659
3355,11/30/2019,5,4.966774,0.033226013
3355,12/31/2019,5,5.060793,0.060792923
3356,1/31/2018,3.8,3.6512744,0.148725557
3356,2/28/2018,3.7,3.6798244,0.020175648
3356,3/31/2018,3.4,3.6374166,0.237416601
3356,4/30/2018,3.4,3.4775317,0.077531672
3356,5/31/2018,3.3,3.4595356,0.159535599
3356,6/30/2018,3.2,3.6155515,0.415551472
3356,7/31/2018,3.6,3.5447762,0.055223799
3356,8/31/2018,3.4,3.554438,0.154438114
3356,9/30/2018,3.3,3.5072267,0.207226706
3356,10/31/2018,3.2,3.2416425,0.041642475
3356,11/30/2018,3.2,3.2350652,0.035065222
3356,12/31/2018,3.3,3.4061897,0.10618968
3356,1/31/2019,3.6,3.3901963,0.209803677
3356,2/28/2019,3.5,3.3905432,0.109456778
3356,3/31/2019,3.4,3.345714,0.054285908
3356,4/30/2019,3.3,3.2357798,0.064220238
3356,5/31/2019,3.3,3.2176838,0.082316208
3356,6/30/2019,3.3,3.2560885,0.043911505
3356,7/31/2019,3.5,3.3415728,0.158427238
3356,8/31/2019,3.5,3.2858105,0.214189529
3356,9/30/2019,3.4,3.2158334,0.184166574
3356,10/31/2019,3.1,3.1926405,0.092640543
3356,11/30/2019,3.1,3.175117,0.075117016
3356,12/31/2019,3.2,3.2492583,0.04925828
3357,1/31/2018,4.3,4.202784,0.097215939
3357,2/28/2018,4.2,4.259358,0.059357929
3357,3/31/2018,4.1,4.2373714,0.137371445
3357,4/30/2018,4.1,4.1007314,0.000731373
3357,5/31/2018,4,4.103912,0.103911877
3357,6/30/2018,4,4.178602,0.178602219
3357,7/31/2018,4.2,4.1173,0.082699966
3357,8/31/2018,4,4.1426415,0.142641544
3357,9/30/2018,3.9,4.1238027,0.223802662
3357,10/31/2018,3.7,3.8805668,0.180566835
3357,11/30/2018,3.7,3.8588152,0.158815193
3357,12/31/2018,3.7,3.9325562,0.232556152
3357,1/31/2019,4,3.8610187,0.138981342
3357,2/28/2019,3.9,3.9030373,0.00303731
3357,3/31/2019,3.7,3.8880353,0.188035297
3357,4/30/2019,3.6,3.7572703,0.157270336
3357,5/31/2019,3.5,3.7708118,0.270811796
3357,6/30/2019,3.5,3.845407,0.345407009
3357,7/31/2019,3.6,3.737377,0.137376928
3357,8/31/2019,3.6,3.7091103,0.10911026
3357,9/30/2019,3.3,3.6963143,0.396314335
3357,10/31/2019,3.3,3.3952122,0.095212173
3357,11/30/2019,3.3,3.432346,0.132346106
3357,12/31/2019,3.4,3.5420175,0.14201746
3358,1/31/2018,6.4,6.1676803,0.232319736
3358,2/28/2018,6.3,6.2467976,0.053202438
3358,3/31/2018,6,6.090709,0.090709209
3358,4/30/2018,5.8,5.871325,0.071325016
3358,5/31/2018,5.3,5.790585,0.490585041
3358,6/30/2018,5.1,5.8585453,0.758545303
3358,7/31/2018,5.3,5.49991,0.199909878
3358,8/31/2018,5.2,5.4283414,0.228341389
3358,9/30/2018,5,5.435529,0.435529232
3358,10/31/2018,5,5.133451,0.133450985
3358,11/30/2018,5.4,5.273907,0.126092815
3358,12/31/2018,5.6,5.5040283,0.09597168
3358,1/31/2019,6.2,5.7128625,0.487137508
3358,2/28/2019,5.9,5.788422,0.111577892
3358,3/31/2019,5.6,5.702488,0.102487946
3358,4/30/2019,5.2,5.5016966,0.301696587
3358,5/31/2019,5,5.271459,0.271459103
3358,6/30/2019,5,5.292975,0.292974949
3358,7/31/2019,5.2,5.0823007,0.117699337
3358,8/31/2019,5.2,4.9868917,0.213108253
3358,9/30/2019,5,4.9220905,0.07790947
3358,10/31/2019,4.8,4.8390784,0.039078426
3358,11/30/2019,5,5.0128794,0.012879372
3358,12/31/2019,5.2,5.235023,0.035023022
3359,1/31/2018,5.6,5.4795156,0.120484447
3359,2/28/2018,5.6,5.5324516,0.06754837
3359,3/31/2018,5.5,5.4441113,0.055888653
3359,4/30/2018,5.3,5.359545,0.059545231
3359,5/31/2018,5.1,5.319943,0.219942951
3359,6/30/2018,5.1,5.4075537,0.307553673
3359,7/31/2018,5.3,5.2612066,0.038793373
3359,8/31/2018,5.2,5.2764335,0.076433468
3359,9/30/2018,5,5.2224255,0.222425461
3359,10/31/2018,5,5.0558915,0.055891514
3359,11/30/2018,4.8,5.04187,0.241870117
3359,12/31/2018,4.9,5.1306834,0.230683422
3359,1/31/2019,5.1,5.1126714,0.012671375
3359,2/28/2019,5.1,5.1790967,0.079096699
3359,3/31/2019,5,5.1777067,0.177706718
3359,4/30/2019,5,4.9413095,0.058690548
3359,5/31/2019,5,4.9103136,0.089686394
3359,6/30/2019,4.9,4.96574,0.065740204
3359,7/31/2019,5.2,4.972239,0.227760983
3359,8/31/2019,5.2,4.956546,0.24345417
3359,9/30/2019,5,4.8825264,0.117473602
3359,10/31/2019,5.1,4.8693438,0.230656242
3359,11/30/2019,4.9,4.760886,0.139113808
3359,12/31/2019,5,4.832631,0.167368889
3360,1/31/2018,6,5.8169203,0.18307972
3360,2/28/2018,6,5.8970795,0.102920532
3360,3/31/2018,5.8,5.814554,0.014554214
3360,4/30/2018,5.5,5.6414385,0.141438484
3360,5/31/2018,5.3,5.5015306,0.201530647
3360,6/30/2018,5.2,5.5848284,0.384828377
3360,7/31/2018,5.4,5.48301,0.083009815
3360,8/31/2018,5.4,5.433795,0.033794975
3360,9/30/2018,5,5.328031,0.328031063
3360,10/31/2018,4.9,5.049043,0.149043179
3360,11/30/2018,4.9,5.079453,0.179452991
3360,12/31/2018,5,5.2652845,0.265284538
3360,1/31/2019,5.7,5.3650913,0.334908676
3360,2/28/2019,5.5,5.416685,0.083314896
3360,3/31/2019,5.2,5.410745,0.210745144
3360,4/30/2019,5,5.1638675,0.163867474
3360,5/31/2019,4.9,5.044327,0.144326782
3360,6/30/2019,4.9,5.1815042,0.28150425
3360,7/31/2019,5.1,5.056183,0.043817139
3360,8/31/2019,5.2,5.029148,0.170851898
3360,9/30/2019,4.7,4.9330616,0.2330616
3360,10/31/2019,4.6,4.6372705,0.037270451
3360,11/30/2019,4.5,4.67172,0.171720028
3360,12/31/2019,4.7,4.8718085,0.171808529
3361,1/31/2018,4.7,4.6838617,0.016138268
3361,2/28/2018,4.5,4.719938,0.219937801
3361,3/31/2018,4.4,4.699976,0.299975967
3361,4/30/2018,4.3,4.4774356,0.177435589
3361,5/31/2018,4.1,4.46937,0.369369888
3361,6/30/2018,4,4.500535,0.500535011
3361,7/31/2018,4.3,4.3497496,0.049749565
3361,8/31/2018,4.3,4.463248,0.163247776
3361,9/30/2018,4.3,4.527548,0.227547836
3361,10/31/2018,4.2,4.267828,0.067827988
3361,11/30/2018,4.1,4.250161,0.150161171
3361,12/31/2018,4,4.2808723,0.280872345
3361,1/31/2019,4.2,4.2082086,0.008208561
3361,2/28/2019,4.2,4.224655,0.024655151
3361,3/31/2019,4.2,4.2238083,0.023808289
3361,4/30/2019,4.1,4.073959,0.026041126
3361,5/31/2019,4,3.9865565,0.01344347
3361,6/30/2019,4,3.9761019,0.023898125
3361,7/31/2019,4,4.0562654,0.056265354
3361,8/31/2019,4,4.0872483,0.087248325
3361,9/30/2019,3.7,4.0973864,0.39738636
3361,10/31/2019,3.7,3.860341,0.160341072
3361,11/30/2019,3.6,3.841329,0.241329098
3361,12/31/2019,3.6,3.8576658,0.257665777
3401,1/31/2018,10.2,9.925971,0.274028969
3401,2/28/2018,9.9,10.057801,0.157801247
3401,3/31/2018,9.6,10.108631,0.508631134
3401,4/30/2018,9.4,9.71282,0.312820053
3401,5/31/2018,9.3,9.809082,0.509082031
3401,6/30/2018,9.3,9.949938,0.64993782
3401,7/31/2018,9.4,9.603114,0.203114128
3401,8/31/2018,9.2,9.566547,0.366547394
3401,9/30/2018,8.8,9.516603,0.71660347
3401,10/31/2018,8.7,8.993401,0.293400574
3401,11/30/2018,8.3,9.062156,0.762155724
3401,12/31/2018,8.5,9.242911,0.742911339
3401,1/31/2019,9.2,9.046312,0.153687668
3401,2/28/2019,9,9.078224,0.078224182
3401,3/31/2019,9,9.056005,0.056004524
3401,4/30/2019,9.4,8.850055,0.549945259
3401,5/31/2019,9.9,8.845768,1.054232025
3401,6/30/2019,9.7,8.957416,0.742584419
3401,7/31/2019,9.8,9.318833,0.481166649
3401,8/31/2019,10,9.150862,0.84913826
3401,9/30/2019,9.3,8.8782835,0.421716499
3401,10/31/2019,9.2,8.8632765,0.336723518
3401,11/30/2019,8.9,8.634034,0.265965843
3401,12/31/2019,9,8.688785,0.311215401
3402,1/31/2018,8.8,8.463022,0.336977768
3402,2/28/2018,8.9,8.535832,0.364167595
3402,3/31/2018,8.6,8.384777,0.215222931
3402,4/30/2018,8.3,8.444231,0.144231033
3402,5/31/2018,7.9,8.3958645,0.495864487
3402,6/30/2018,7.7,8.475926,0.775926399
3402,7/31/2018,8,8.147248,0.147248268
3402,8/31/2018,8,8.13484,0.134840012
3402,9/30/2018,7.8,8.164217,0.364216995
3402,10/31/2018,7.8,7.7831717,0.016828346
3402,11/30/2018,7.8,7.719698,0.080302048
3402,12/31/2018,7.9,7.877604,0.022395992
3402,1/31/2019,8.5,8.130286,0.369713783
3402,2/28/2019,8.4,8.229925,0.170074844
3402,3/31/2019,8.2,8.19039,0.009610367
3402,4/30/2019,7.9,7.977863,0.077862835
3402,5/31/2019,8.2,7.7605457,0.439454269
3402,6/30/2019,7.9,7.7744036,0.125596428
3402,7/31/2019,8.2,7.86944,0.330559921
3402,8/31/2019,8.5,7.7904797,0.70952034
3402,9/30/2019,8.2,7.6736174,0.526382637
3402,10/31/2019,8,7.8167124,0.183287621
3402,11/30/2019,7.9,7.6879344,0.212065601
