ags5,date,unemployment_rate
10043,2017-02-28,8.6
10043,2017-03-31,8.3
10043,2017-04-30,8.0
10043,2017-05-31,7.7
10043,2017-06-30,7.6
10043,2017-07-31,7.5
10043,2017-08-31,7.4
10043,2017-09-30,7.1
10043,2017-10-31,6.9
10043,2017-11-30,6.9
10043,2017-12-31,7.0
10043,2018-01-31,7.4
10043,2018-02-28,7.4
10043,2018-03-31,7.2
10043,2018-04-30,7.0
10043,2018-05-31,6.6
10043,2018-06-30,6.6
10043,2018-07-31,6.8
10043,2018-08-31,6.7
10043,2018-09-30,6.4
10043,2018-10-31,6.3
10043,2018-11-30,6.3
10043,2018-12-31,6.3
10043,2019-01-31,6.9
10043,2019-02-28,6.9
10043,2019-03-31,6.8
10043,2019-04-30,6.7
10043,2019-05-31,6.6
10043,2019-06-30,6.6
10043,2019-07-31,6.9
10043,2019-08-31,6.9
10043,2019-09-30,6.8
10043,2019-10-31,6.8
10043,2019-11-30,6.5
10043,2019-12-31,6.5
10044,2010-01-31,6.7
10044,2010-02-28,6.8
10044,2010-03-31,6.8
10044,2010-04-30,6.7
10044,2010-05-31,6.3
10044,2010-06-30,6.3
10044,2010-07-31,6.4
10044,2010-08-31,6.2
10044,2010-09-30,5.9
10044,2010-10-31,5.7
10044,2010-11-30,5.6
10044,2010-12-31,5.7
10044,2011-01-31,6.2
10044,2011-02-28,6.0
10044,2011-03-31,6.1
10044,2011-04-30,5.9
10044,2011-05-31,5.5
10044,2011-06-30,5.5
10044,2011-07-31,5.7
10044,2011-08-31,5.6
10044,2011-09-30,5.4
10044,2011-10-31,5.3
10044,2011-11-30,5.2
10044,2011-12-31,5.4
10044,2012-01-31,5.4
10044,2012-02-29,5.6
10044,2012-03-31,5.6
10044,2012-04-30,5.7
10044,2012-05-31,5.5
10044,2012-06-30,5.7
10044,2012-07-31,6.0
10044,2012-08-31,6.3
10044,2012-09-30,6.1
10044,2012-10-31,5.8
10044,2012-11-30,6.0
10044,2012-12-31,6.1
10044,2013-01-31,6.7
10044,2013-02-28,6.8
10044,2013-03-31,6.8
10044,2013-04-30,6.9
10044,2013-05-31,6.7
10044,2013-06-30,6.6
10044,2013-07-31,6.8
10044,2013-08-31,6.9
10044,2013-09-30,6.4
10044,2013-10-31,6.3
10044,2013-11-30,6.2
10044,2013-12-31,6.3
10044,2014-01-31,6.7
10044,2014-02-28,6.7
10044,2014-03-31,6.5
10044,2014-04-30,6.4
10044,2014-05-31,6.3
10044,2014-06-30,6.0
10044,2014-07-31,6.0
10044,2014-08-31,6.0
10044,2014-09-30,5.7
10044,2014-10-31,5.6
10044,2014-11-30,5.5
10044,2014-12-31,5.6
10044,2015-01-31,6.0
10044,2015-02-28,6.0
10044,2015-03-31,6.0
10044,2015-04-30,5.8
10044,2015-05-31,5.7
10044,2015-06-30,5.6
10044,2015-07-31,5.8
10044,2015-08-31,5.8
10044,2015-09-30,5.5
10044,2015-10-31,5.3
10044,2015-11-30,5.1
10044,2015-12-31,5.2
10044,2016-01-31,5.6
10044,2016-02-29,5.7
10044,2016-03-31,5.5
10044,2016-04-30,5.4
10044,2016-05-31,5.2
10044,2016-06-30,5.2
10044,2016-07-31,5.3
10044,2016-08-31,5.4
10044,2016-09-30,5.4
10044,2016-10-31,5.2
10044,2016-11-30,5.2
10044,2016-12-31,5.2
10044,2017-01-31,5.7
10044,2017-02-28,5.7
10044,2017-03-31,5.7
10044,2017-04-30,5.5
10044,2017-05-31,5.2
10044,2017-06-30,5.1
10044,2017-07-31,5.3
10044,2017-08-31,5.3
10044,2017-09-30,5.0
10044,2017-10-31,4.8
10044,2017-11-30,4.8
10044,2017-12-31,4.7
10044,2018-01-31,5.1
10044,2018-02-28,5.1
10044,2018-03-31,4.9
10044,2018-04-30,4.9
10044,2018-05-31,4.6
10044,2018-06-30,4.6
10044,2018-07-31,4.8
10044,2018-08-31,4.6
10044,2018-09-30,4.5
10044,2018-10-31,4.5
10044,2018-11-30,4.4
10044,2018-12-31,4.5
10044,2019-01-31,5.1
10044,2019-02-28,4.9
10044,2019-03-31,4.8
10044,2019-04-30,4.7
10044,2019-05-31,4.6
10044,2019-06-30,4.7
10044,2019-07-31,5.0
10044,2019-08-31,4.9
10044,2019-09-30,4.7
10044,2019-10-31,4.7
10044,2019-11-30,4.6
10044,2019-12-31,4.6
10045,2010-01-31,6.9
10045,2010-02-28,7.0
10045,2010-03-31,7.0
10045,2010-04-30,6.8
10045,2010-05-31,6.4
10045,2010-06-30,6.3
10045,2010-07-31,6.4
10045,2010-08-31,6.3
10045,2010-09-30,6.1
10045,2010-10-31,5.9
10045,2010-11-30,5.9
10045,2010-12-31,5.9
10045,2011-01-31,6.3
10045,2011-02-28,6.1
10045,2011-03-31,6.0
10045,2011-04-30,5.7
10045,2011-05-31,5.4
10045,2011-06-30,5.3
10045,2011-07-31,5.5
10045,2011-08-31,5.3
10045,2011-09-30,5.2
10045,2011-10-31,5.1
10045,2011-11-30,5.0
10045,2011-12-31,5.0
10045,2012-01-31,6.0
10045,2012-02-29,5.8
10045,2012-03-31,5.4
10045,2012-04-30,5.4
10045,2012-05-31,5.4
10045,2012-06-30,5.3
10045,2012-07-31,5.6
10045,2012-08-31,5.6
10045,2012-09-30,5.3
10045,2012-10-31,5.3
10045,2012-11-30,5.4
10045,2012-12-31,5.7
10045,2013-01-31,6.3
10045,2013-02-28,6.3
10045,2013-03-31,6.3
10045,2013-04-30,6.2
10045,2013-05-31,6.1
10045,2013-06-30,5.9
10045,2013-07-31,5.9
10045,2013-08-31,6.0
10045,2013-09-30,5.8
10045,2013-10-31,5.6
10045,2013-11-30,5.5
10045,2013-12-31,5.7
10045,2014-01-31,6.2
10045,2014-02-28,6.0
10045,2014-03-31,6.0
10045,2014-04-30,5.8
10045,2014-05-31,5.8
10045,2014-06-30,5.6
10045,2014-07-31,5.7
10045,2014-08-31,5.6
10045,2014-09-30,5.5
10045,2014-10-31,5.4
10045,2014-11-30,5.3
10045,2014-12-31,5.5
10045,2015-01-31,5.8
10045,2015-02-28,5.9
10045,2015-03-31,5.7
10045,2015-04-30,5.7
10045,2015-05-31,5.4
10045,2015-06-30,5.3
10045,2015-07-31,5.3
10045,2015-08-31,5.4
10045,2015-09-30,5.2
10045,2015-10-31,5.2
10045,2015-11-30,5.1
10045,2015-12-31,5.2
10045,2016-01-31,5.7
10045,2016-02-29,5.9
10045,2016-03-31,5.9
10045,2016-04-30,5.9
10045,2016-05-31,6.0
10045,2016-06-30,5.8
10045,2016-07-31,5.9
10045,2016-08-31,6.0
10045,2016-09-30,5.5
10045,2016-10-31,5.3
10045,2016-11-30,5.2
10045,2016-12-31,5.2
10045,2017-01-31,5.7
10045,2017-02-28,5.8
10045,2017-03-31,5.7
10045,2017-04-30,5.4
10045,2017-05-31,5.2
10045,2017-06-30,5.3
10045,2017-07-31,5.3
10045,2017-08-31,5.3
10045,2017-09-30,4.9
10045,2017-10-31,4.8
10045,2017-11-30,4.8
10045,2017-12-31,4.9
10045,2018-01-31,5.2
10045,2018-02-28,5.3
10045,2018-03-31,5.1
10045,2018-04-30,5.0
10045,2018-05-31,4.9
10045,2018-06-30,4.9
10045,2018-07-31,5.1
10045,2018-08-31,4.9
10045,2018-09-30,4.7
10045,2018-10-31,4.7
10045,2018-11-30,4.8
10045,2018-12-31,4.9
10045,2019-01-31,5.3
10045,2019-02-28,5.1
10045,2019-03-31,5.0
10045,2019-04-30,4.8
10045,2019-05-31,4.8
10045,2019-06-30,4.8
10045,2019-07-31,4.9
10045,2019-08-31,4.7
10045,2019-09-30,4.5
10045,2019-10-31,4.5
10045,2019-11-30,4.4
10045,2019-12-31,4.6
10046,2010-01-31,5.5
10046,2010-02-28,5.5
10046,2010-03-31,5.2
10046,2010-04-30,5.0
10046,2010-05-31,4.8
10046,2010-06-30,4.7
10046,2010-07-31,4.8
10046,2010-08-31,4.7
10046,2010-09-30,4.5
10046,2010-10-31,4.4
10046,2010-11-30,4.4
10046,2010-12-31,4.3
10046,2011-01-31,4.8
10046,2011-02-28,4.7
10046,2011-03-31,4.4
10046,2011-04-30,4.2
10046,2011-05-31,3.9
10046,2011-06-30,3.9
10046,2011-07-31,4.0
10046,2011-08-31,3.8
10046,2011-09-30,3.6
10046,2011-10-31,3.6
10046,2011-11-30,3.4
10046,2011-12-31,3.5
10046,2012-01-31,4.1
10046,2012-02-29,4.0
10046,2012-03-31,3.8
10046,2012-04-30,3.9
10046,2012-05-31,3.6
10046,2012-06-30,3.7
10046,2012-07-31,4.0
10046,2012-08-31,4.1
10046,2012-09-30,3.8
10046,2012-10-31,3.6
10046,2012-11-30,3.7
10046,2012-12-31,3.8
10046,2013-01-31,4.3
10046,2013-02-28,4.3
10046,2013-03-31,4.3
10046,2013-04-30,4.3
10046,2013-05-31,4.2
10046,2013-06-30,4.1
10046,2013-07-31,4.3
10046,2013-08-31,4.3
10046,2013-09-30,4.1
10046,2013-10-31,4.0
10046,2013-11-30,3.9
10046,2013-12-31,4.0
10046,2014-01-31,4.4
10046,2014-02-28,4.2
10046,2014-03-31,4.0
10046,2014-04-30,4.0
10046,2014-05-31,3.9
10046,2014-06-30,3.9
10046,2014-07-31,4.1
10046,2014-08-31,4.1
10046,2014-09-30,3.9
10046,2014-10-31,3.8
10046,2014-11-30,3.7
10046,2014-12-31,3.8
10046,2015-01-31,4.2
10046,2015-02-28,4.1
10046,2015-03-31,4.0
10046,2015-04-30,3.9
10046,2015-05-31,3.8
10046,2015-06-30,3.7
10046,2015-07-31,3.8
10046,2015-08-31,3.9
10046,2015-09-30,3.7
10046,2015-10-31,3.6
10046,2015-11-30,3.6
10046,2015-12-31,3.8
10046,2016-01-31,4.1
10046,2016-02-29,4.0
10046,2016-03-31,3.9
10046,2016-04-30,3.8
10046,2016-05-31,3.7
10046,2016-06-30,3.8
10046,2016-07-31,4.0
10046,2016-08-31,4.2
10046,2016-09-30,3.9
10046,2016-10-31,3.8
10046,2016-11-30,3.7
10046,2016-12-31,3.8
10046,2017-01-31,4.0
10046,2017-02-28,3.9
10046,2017-03-31,3.8
10046,2017-04-30,3.7
10046,2017-05-31,3.5
10046,2017-06-30,3.4
10046,2017-07-31,3.6
10046,2017-08-31,3.7
10046,2017-09-30,3.3
10046,2017-10-31,3.3
10046,2017-11-30,3.1
10046,2017-12-31,3.2
10046,2018-01-31,3.5
10046,2018-02-28,3.5
10046,2018-03-31,3.3
10046,2018-04-30,3.3
10046,2018-05-31,3.1
10046,2018-06-30,3.1
10046,2018-07-31,3.2
10046,2018-08-31,3.2
10046,2018-09-30,2.9
10046,2018-10-31,3.1
10046,2018-11-30,3.0
10046,2018-12-31,3.0
10046,2019-01-31,3.3
10046,2019-02-28,3.4
10046,2019-03-31,3.4
10046,2019-04-30,3.3
10046,2019-05-31,3.3
10046,2019-06-30,3.2
10046,2019-07-31,3.4
10046,2019-08-31,3.4
10046,2019-09-30,3.2
10046,2019-10-31,3.2
10046,2019-11-30,3.1
10046,2019-12-31,3.2
11000,2010-01-31,14.5
11000,2010-02-28,14.5
11000,2010-03-31,14.3
11000,2010-04-30,14.2
11000,2010-05-31,13.5
11000,2010-06-30,13.3
11000,2010-07-31,13.6
11000,2010-08-31,13.7
11000,2010-09-30,13.1
11000,2010-10-31,12.8
11000,2010-11-30,12.6
11000,2010-12-31,12.8
11000,2011-01-31,13.9
11000,2011-02-28,14.0
11000,2011-03-31,14.0
11000,2011-04-30,13.9
11000,2011-05-31,13.6
11000,2011-06-30,13.3
11000,2011-07-31,13.5
11000,2011-08-31,13.3
11000,2011-09-30,12.7
11000,2011-10-31,12.5
11000,2011-11-30,12.2
11000,2011-12-31,12.3
11000,2012-01-31,13.2
11000,2012-02-29,13.2
11000,2012-03-31,13.0
11000,2012-04-30,12.9
11000,2012-05-31,12.2
11000,2012-06-30,12.0
11000,2012-07-31,12.3
11000,2012-08-31,12.2
11000,2012-09-30,11.8
11000,2012-10-31,11.7
11000,2012-11-30,11.4
11000,2012-12-31,11.6
11000,2013-01-31,12.4
11000,2013-02-28,12.3
11000,2013-03-31,12.3
11000,2013-04-30,12.3
11000,2013-05-31,11.8
11000,2013-06-30,11.6
11000,2013-07-31,11.8
11000,2013-08-31,11.7
11000,2013-09-30,11.3
11000,2013-10-31,11.2
11000,2013-11-30,11.0
11000,2013-12-31,11.2
11000,2014-01-31,11.9
11000,2014-02-28,11.9
11000,2014-03-31,11.7
11000,2014-04-30,11.4
11000,2014-05-31,11.1
11000,2014-06-30,11.0
11000,2014-07-31,11.1
11000,2014-08-31,11.1
11000,2014-09-30,10.8
11000,2014-10-31,10.7
11000,2014-11-30,10.4
11000,2014-12-31,10.5
11000,2015-01-31,11.3
11000,2015-02-28,11.2
11000,2015-03-31,11.0
11000,2015-04-30,11.0
11000,2015-05-31,10.8
11000,2015-06-30,10.5
11000,2015-07-31,10.7
11000,2015-08-31,10.7
11000,2015-09-30,10.4
11000,2015-10-31,10.2
11000,2015-11-30,10.0
11000,2015-12-31,10.1
11000,2016-01-31,10.7
11000,2016-02-29,10.6
11000,2016-03-31,10.4
11000,2016-04-30,10.2
11000,2016-05-31,9.7
11000,2016-06-30,9.5
11000,2016-07-31,9.5
11000,2016-08-31,9.7
11000,2016-09-30,9.4
11000,2016-10-31,9.2
11000,2016-11-30,9.2
11000,2016-12-31,9.2
11000,2017-01-31,9.8
11000,2017-02-28,9.6
11000,2017-03-31,9.4
11000,2017-04-30,9.2
11000,2017-05-31,8.9
11000,2017-06-30,8.8
11000,2017-07-31,8.8
11000,2017-08-31,9.0
11000,2017-09-30,8.7
11000,2017-10-31,8.6
11000,2017-11-30,8.5
11000,2017-12-31,8.4
11000,2018-01-31,8.8
11000,2018-02-28,8.7
11000,2018-03-31,8.5
11000,2018-04-30,8.4
11000,2018-05-31,8.1
11000,2018-06-30,7.9
11000,2018-07-31,8.1
11000,2018-08-31,8.2
11000,2018-09-30,7.9
11000,2018-10-31,7.7
11000,2018-11-30,7.6
11000,2018-12-31,7.6
11000,2019-01-31,8.1
11000,2019-02-28,7.9
11000,2019-03-31,7.8
11000,2019-04-30,7.7
11000,2019-05-31,7.8
11000,2019-06-30,7.8
11000,2019-07-31,8.0
11000,2019-08-31,8.0
11000,2019-09-30,7.8
11000,2019-10-31,7.8
11000,2019-11-30,7.6
11000,2019-12-31,7.7
12051,2010-01-31,15.0
12051,2010-02-28,15.3
12051,2010-03-31,15.0
12051,2010-04-30,14.4
12051,2010-05-31,13.9
12051,2010-06-30,13.4
12051,2010-07-31,13.9
12051,2010-08-31,13.5
12051,2010-09-30,12.9
12051,2010-10-31,12.4
12051,2010-11-30,12.4
12051,2010-12-31,13.8
12051,2011-01-31,14.7
12051,2011-02-28,14.7
12051,2011-03-31,15.5
12051,2011-04-30,14.9
12051,2011-05-31,14.3
12051,2011-06-30,14.0
12051,2011-07-31,14.3
12051,2011-08-31,13.9
12051,2011-09-30,13.4
12051,2011-10-31,13.0
12051,2011-11-30,13.2
12051,2011-12-31,13.7
12051,2012-01-31,14.9
12051,2012-02-29,14.8
12051,2012-03-31,14.5
12051,2012-04-30,13.9
12051,2012-05-31,13.6
12051,2012-06-30,13.5
12051,2012-07-31,13.7
12051,2012-08-31,13.7
12051,2012-09-30,13.2
12051,2012-10-31,13.1
12051,2012-11-30,13.1
12051,2012-12-31,13.5
12051,2013-01-31,14.2
12051,2013-02-28,14.3
12051,2013-03-31,14.1
12051,2013-04-30,13.9
12051,2013-05-31,13.4
12051,2013-06-30,12.8
12051,2013-07-31,12.6
12051,2013-08-31,12.3
12051,2013-09-30,11.9
12051,2013-10-31,11.6
12051,2013-11-30,11.8
12051,2013-12-31,12.0
12051,2014-01-31,13.4
12051,2014-02-28,13.5
12051,2014-03-31,13.1
12051,2014-04-30,12.9
12051,2014-05-31,13.2
12051,2014-06-30,12.9
12051,2014-07-31,12.7
12051,2014-08-31,13.0
12051,2014-09-30,12.5
12051,2014-10-31,12.1
12051,2014-11-30,12.2
12051,2014-12-31,12.5
12051,2015-01-31,13.3
12051,2015-02-28,13.0
12051,2015-03-31,12.6
12051,2015-04-30,12.4
12051,2015-05-31,11.9
12051,2015-06-30,11.6
12051,2015-07-31,11.6
12051,2015-08-31,11.6
12051,2015-09-30,11.3
12051,2015-10-31,11.4
12051,2015-11-30,11.3
12051,2015-12-31,11.4
12051,2016-01-31,12.1
12051,2016-02-29,11.9
12051,2016-03-31,11.5
12051,2016-04-30,11.1
12051,2016-05-31,10.9
12051,2016-06-30,10.7
12051,2016-07-31,10.8
12051,2016-08-31,10.8
12051,2016-09-30,10.5
12051,2016-10-31,10.4
12051,2016-11-30,10.3
12051,2016-12-31,10.2
12051,2017-01-31,10.6
12051,2017-02-28,10.1
12051,2017-03-31,9.6
12051,2017-04-30,9.3
12051,2017-05-31,9.2
12051,2017-06-30,8.9
12051,2017-07-31,8.8
12051,2017-08-31,9.1
12051,2017-09-30,8.7
12051,2017-10-31,8.8
12051,2017-11-30,9.0
12051,2017-12-31,9.1
12051,2018-01-31,9.6
12051,2018-02-28,9.4
12051,2018-03-31,9.2
12051,2018-04-30,8.9
12051,2018-05-31,8.7
12051,2018-06-30,8.5
12051,2018-07-31,8.6
12051,2018-08-31,8.7
12051,2018-09-30,8.4
12051,2018-10-31,8.3
12051,2018-11-30,8.5
12051,2018-12-31,8.4
12051,2019-01-31,8.8
12051,2019-02-28,8.5
12051,2019-03-31,8.3
12051,2019-04-30,8.1
12051,2019-05-31,8.2
12051,2019-06-30,8.1
12051,2019-07-31,8.3
12051,2019-08-31,8.2
12051,2019-09-30,7.9
12051,2019-10-31,7.8
12051,2019-11-30,7.7
12051,2019-12-31,7.6
12052,2010-01-31,13.8
12052,2010-02-28,13.9
12052,2010-03-31,14.1
12052,2010-04-30,13.5
12052,2010-05-31,13.1
12052,2010-06-30,12.6
12052,2010-07-31,12.8
12052,2010-08-31,12.7
12052,2010-09-30,11.9
12052,2010-10-31,11.3
12052,2010-11-30,11.4
12052,2010-12-31,12.1
12052,2011-01-31,14.0
12052,2011-02-28,14.2
12052,2011-03-31,13.8
12052,2011-04-30,13.6
12052,2011-05-31,13.3
12052,2011-06-30,12.8
12052,2011-07-31,13.2
12052,2011-08-31,12.7
12052,2011-09-30,12.1
12052,2011-10-31,11.8
12052,2011-11-30,11.7
12052,2011-12-31,11.9
12052,2012-01-31,12.9
12052,2012-02-29,13.1
12052,2012-03-31,13.0
12052,2012-04-30,12.5
12052,2012-05-31,12.1
12052,2012-06-30,11.9
12052,2012-07-31,12.5
12052,2012-08-31,12.1
12052,2012-09-30,11.5
12052,2012-10-31,11.2
12052,2012-11-30,11.2
12052,2012-12-31,11.6
12052,2013-01-31,12.6
12052,2013-02-28,12.7
12052,2013-03-31,12.6
12052,2013-04-30,12.2
12052,2013-05-31,11.9
12052,2013-06-30,11.6
12052,2013-07-31,11.9
12052,2013-08-31,11.4
12052,2013-09-30,11.3
12052,2013-10-31,11.2
12052,2013-11-30,11.1
12052,2013-12-31,11.5
12052,2014-01-31,12.4
12052,2014-02-28,12.4
12052,2014-03-31,12.2
12052,2014-04-30,11.3
12052,2014-05-31,11.0
12052,2014-06-30,10.6
12052,2014-07-31,10.9
12052,2014-08-31,10.7
12052,2014-09-30,10.3
12052,2014-10-31,10.0
12052,2014-11-30,10.0
12052,2014-12-31,10.4
12052,2015-01-31,11.2
12052,2015-02-28,10.8
12052,2015-03-31,10.5
12052,2015-04-30,10.0
12052,2015-05-31,9.6
12052,2015-06-30,9.6
12052,2015-07-31,9.6
12052,2015-08-31,9.8
12052,2015-09-30,9.6
12052,2015-10-31,9.4
12052,2015-11-30,9.5
12052,2015-12-31,9.7
12052,2016-01-31,10.6
12052,2016-02-29,10.6
12052,2016-03-31,10.1
12052,2016-04-30,9.5
12052,2016-05-31,9.6
12052,2016-06-30,9.0
12052,2016-07-31,8.9
12052,2016-08-31,9.2
12052,2016-09-30,8.9
12052,2016-10-31,8.7
12052,2016-11-30,8.5
12052,2016-12-31,8.7
12052,2017-01-31,9.4
12052,2017-02-28,9.6
12052,2017-03-31,9.4
12052,2017-04-30,8.8
12052,2017-05-31,8.6
12052,2017-06-30,8.7
12052,2017-07-31,8.7
12052,2017-08-31,8.8
12052,2017-09-30,8.6
12052,2017-10-31,8.5
12052,2017-11-30,8.4
12052,2017-12-31,8.5
12052,2018-01-31,9.1
12052,2018-02-28,9.1
12052,2018-03-31,8.6
12052,2018-04-30,8.3
12052,2018-05-31,7.9
12052,2018-06-30,7.9
12052,2018-07-31,8.3
12052,2018-08-31,8.3
12052,2018-09-30,7.8
12052,2018-10-31,7.6
12052,2018-11-30,7.4
12052,2018-12-31,7.4
12052,2019-01-31,8.2
12052,2019-02-28,8.2
12052,2019-03-31,8.0
12052,2019-04-30,7.6
12052,2019-05-31,7.5
12052,2019-06-30,7.4
12052,2019-07-31,7.7
12052,2019-08-31,7.6
12052,2019-09-30,7.5
12052,2019-10-31,7.3
12052,2019-11-30,7.1
12052,2019-12-31,7.2
12053,2010-01-31,15.2
12053,2010-02-28,15.2
12053,2010-03-31,15.0
12053,2010-04-30,14.3
12053,2010-05-31,13.6
12053,2010-06-30,13.2
12053,2010-07-31,13.3
12053,2010-08-31,13.7
12053,2010-09-30,12.9
12053,2010-10-31,12.3
12053,2010-11-30,12.4
12053,2010-12-31,13.2
12053,2011-01-31,14.5
12053,2011-02-28,14.7
12053,2011-03-31,14.2
12053,2011-04-30,13.7
12053,2011-05-31,13.5
12053,2011-06-30,13.3
12053,2011-07-31,13.6
12053,2011-08-31,13.7
12053,2011-09-30,13.1
12053,2011-10-31,13.1
12053,2011-11-30,13.1
12053,2011-12-31,13.3
12053,2012-01-31,14.3
12053,2012-02-29,14.4
12053,2012-03-31,14.6
12053,2012-04-30,14.3
12053,2012-05-31,13.9
12053,2012-06-30,13.9
12053,2012-07-31,14.4
12053,2012-08-31,14.2
12053,2012-09-30,13.8
12053,2012-10-31,13.7
12053,2012-11-30,13.5
12053,2012-12-31,13.8
12053,2013-01-31,14.8
12053,2013-02-28,14.9
12053,2013-03-31,15.0
12053,2013-04-30,14.8
12053,2013-05-31,14.7
12053,2013-06-30,14.4
12053,2013-07-31,14.7
12053,2013-08-31,14.3
12053,2013-09-30,13.7
12053,2013-10-31,13.7
12053,2013-11-30,13.4
12053,2013-12-31,13.6
12053,2014-01-31,14.6
12053,2014-02-28,14.4
12053,2014-03-31,14.3
12053,2014-04-30,13.7
12053,2014-05-31,13.5
12053,2014-06-30,13.2
12053,2014-07-31,13.0
12053,2014-08-31,12.7
12053,2014-09-30,12.2
12053,2014-10-31,12.0
12053,2014-11-30,11.9
12053,2014-12-31,12.1
12053,2015-01-31,12.9
12053,2015-02-28,12.8
12053,2015-03-31,12.3
12053,2015-04-30,11.6
12053,2015-05-31,11.5
12053,2015-06-30,11.2
12053,2015-07-31,11.3
12053,2015-08-31,11.5
12053,2015-09-30,10.5
12053,2015-10-31,9.9
12053,2015-11-30,9.7
12053,2015-12-31,9.7
12053,2016-01-31,10.8
12053,2016-02-29,10.6
12053,2016-03-31,10.3
12053,2016-04-30,10.1
12053,2016-05-31,10.0
12053,2016-06-30,9.8
12053,2016-07-31,10.0
12053,2016-08-31,10.2
12053,2016-09-30,9.8
12053,2016-10-31,9.4
12053,2016-11-30,9.3
12053,2016-12-31,9.1
12053,2017-01-31,9.9
12053,2017-02-28,10.1
12053,2017-03-31,9.4
12053,2017-04-30,9.1
12053,2017-05-31,8.7
12053,2017-06-30,8.8
12053,2017-07-31,8.8
12053,2017-08-31,9.1
12053,2017-09-30,8.6
12053,2017-10-31,8.2
12053,2017-11-30,8.2
12053,2017-12-31,8.4
12053,2018-01-31,9.2
12053,2018-02-28,9.3
12053,2018-03-31,8.9
12053,2018-04-30,8.7
12053,2018-05-31,8.5
12053,2018-06-30,8.2
12053,2018-07-31,8.7
12053,2018-08-31,8.9
12053,2018-09-30,8.2
12053,2018-10-31,8.0
12053,2018-11-30,7.8
12053,2018-12-31,8.1
12053,2019-01-31,8.7
12053,2019-02-28,8.8
12053,2019-03-31,8.2
12053,2019-04-30,7.7
12053,2019-05-31,8.0
12053,2019-06-30,7.8
12053,2019-07-31,8.3
12053,2019-08-31,8.0
12053,2019-09-30,7.6
12053,2019-10-31,7.3
12053,2019-11-30,7.1
12053,2019-12-31,7.5
12054,2010-01-31,8.8
12054,2010-02-28,8.9
12054,2010-03-31,8.9
12054,2010-04-30,8.6
12054,2010-05-31,8.0
12054,2010-06-30,8.1
12054,2010-07-31,8.5
12054,2010-08-31,8.6
12054,2010-09-30,8.1
12054,2010-10-31,7.9
12054,2010-11-30,7.6
12054,2010-12-31,7.7
12054,2011-01-31,8.8
12054,2011-02-28,8.7
12054,2011-03-31,8.6
12054,2011-04-30,8.2
12054,2011-05-31,7.7
12054,2011-06-30,7.5
12054,2011-07-31,7.7
12054,2011-08-31,7.7
12054,2011-09-30,7.6
12054,2011-10-31,7.4
12054,2011-11-30,7.2
12054,2011-12-31,7.4
12054,2012-01-31,8.3
12054,2012-02-29,8.5
12054,2012-03-31,8.2
12054,2012-04-30,8.0
12054,2012-05-31,7.5
12054,2012-06-30,7.6
12054,2012-07-31,7.9
12054,2012-08-31,7.7
12054,2012-09-30,7.2
12054,2012-10-31,7.1
12054,2012-11-30,6.8
12054,2012-12-31,7.2
12054,2013-01-31,8.1
12054,2013-02-28,8.0
12054,2013-03-31,7.9
12054,2013-04-30,7.7
12054,2013-05-31,7.3
12054,2013-06-30,7.1
12054,2013-07-31,7.5
12054,2013-08-31,7.4
12054,2013-09-30,7.3
12054,2013-10-31,7.1
12054,2013-11-30,7.2
12054,2013-12-31,7.3
12054,2014-01-31,7.9
12054,2014-02-28,7.9
12054,2014-03-31,7.7
12054,2014-04-30,7.4
12054,2014-05-31,7.2
12054,2014-06-30,7.1
12054,2014-07-31,7.2
12054,2014-08-31,7.3
12054,2014-09-30,7.1
12054,2014-10-31,6.9
12054,2014-11-30,6.8
12054,2014-12-31,6.7
12054,2015-01-31,7.5
12054,2015-02-28,7.4
12054,2015-03-31,7.2
12054,2015-04-30,7.1
12054,2015-05-31,6.7
12054,2015-06-30,6.7
12054,2015-07-31,6.8
12054,2015-08-31,7.0
12054,2015-09-30,6.8
12054,2015-10-31,6.9
12054,2015-11-30,6.9
12054,2015-12-31,6.9
12054,2016-01-31,7.4
12054,2016-02-29,7.3
12054,2016-03-31,7.1
12054,2016-04-30,6.8
12054,2016-05-31,6.6
12054,2016-06-30,6.4
12054,2016-07-31,6.5
12054,2016-08-31,6.8
12054,2016-09-30,6.4
12054,2016-10-31,6.3
12054,2016-11-30,6.2
12054,2016-12-31,6.2
12054,2017-01-31,6.7
12054,2017-02-28,6.6
12054,2017-03-31,6.4
12054,2017-04-30,6.1
12054,2017-05-31,5.9
12054,2017-06-30,5.7
12054,2017-07-31,5.8
12054,2017-08-31,5.9
12054,2017-09-30,5.6
12054,2017-10-31,5.5
12054,2017-11-30,5.5
12054,2017-12-31,5.7
12054,2018-01-31,6.0
12054,2018-02-28,6.0
12054,2018-03-31,5.8
12054,2018-04-30,5.8
12054,2018-05-31,5.5
12054,2018-06-30,5.3
12054,2018-07-31,5.6
12054,2018-08-31,5.8
12054,2018-09-30,5.6
12054,2018-10-31,5.6
12054,2018-11-30,5.5
12054,2018-12-31,5.6
12054,2019-01-31,6.0
12054,2019-02-28,5.9
12054,2019-03-31,5.6
12054,2019-04-30,5.4
12054,2019-05-31,5.3
12054,2019-06-30,5.3
12054,2019-07-31,5.4
12054,2019-08-31,5.3
12054,2019-09-30,5.2
12054,2019-10-31,5.2
12054,2019-11-30,5.1
12054,2019-12-31,5.1
12060,2010-01-31,11.1
12060,2010-02-28,11.4
12060,2010-03-31,11.1
12060,2010-04-30,10.4
