,2021-05-31_0,2021-05-31_1,2021-05-31_2,2021-02-28_0,2021-02-28_1,2021-02-28_2,9/30/2020_0,9/30/2020_1,9/30/2020_2
05954,6.923062200765997,7.005190468638269,6.982375163527037,7.273936756588178,7.230091923299146,7.435460005612964,7.438281073194107,7.769326273129481,8.164308467993102
05962,7.163885251828606,7.143486515491754,7.1873794220107925,7.582777857926227,7.521996015255557,7.826828344133979,8.294850077128658,8.780885735465372,8.917947504507225
05978,7.713742144980838,7.818365007172001,7.84719793240282,8.04709764489343,8.114015406736382,8.274728976751337,8.201569183145013,8.572686374385263,9.331947311763404
06411,5.886641305202361,5.9450271606666325,5.967535107688166,6.4763694088398,6.540483783247892,6.868056042573414,7.224076593574198,7.61190522362479,8.110045744007275
06412,6.880199706969025,7.004184340535804,7.013708793000677,7.293847335943177,7.312724783344715,7.737248665903802,7.7490049363860996,8.19427546511627,8.753411710868566
06413,10.033798770188492,10.254805849897805,10.199254102188378,10.899588599271269,11.082609645375513,11.375352143678631,11.1233413044072,11.888752486272068,12.878563487469952
06414,7.756405326219242,7.751767196199625,7.938321199868552,8.249216597325232,8.302738468818532,8.565703742761546,8.36987887395906,8.771495251906172,9.2712060154885
06433,5.6868214582980405,5.758928769163523,5.878018022807448,6.154170450160161,6.120154033343155,6.391344452153305,6.8363581739893,7.107155789262731,7.802202760846601
06435,5.216742810316365,5.250676194519396,5.331191697537286,5.813771946357153,5.85789507408438,6.068338606321196,6.224411133780719,6.589351118623283,6.857346637895904
06438,5.8316780721452695,5.927553711653531,5.971967792500635,6.285371410765738,6.2981257843491045,6.537888208395168,6.332358460382209,6.630681981123176,7.128335308642838
06611,8.549306573005142,8.447308979628268,8.442157371942097,8.767104838292049,8.553717645555984,8.860866195042517,9.245354123228688,9.750418694040757,10.01468284296667
07314,9.948015979766724,10.18783678713879,10.18061577484653,10.315171637541493,10.249581155786313,10.60802510105302,10.471078277554861,10.795181903588382,10.987983633317821
07315,6.075920170597696,6.073374281430031,6.197893873811384,6.332773376910529,6.314820109302923,6.630458246745957,6.75008270330828,7.102789116196189,7.695823353377446
08111,5.295223013468089,5.406890820269976,5.309088179659248,5.536865201463359,5.514665538189572,5.700228997258395,6.123290594342298,6.531438642006874,6.9914362907457805
08115,3.7751209330195934,3.773417606493426,3.786760625105464,4.031667174678549,3.910185554924176,4.10180558125563,4.3238326856489,4.560094266393422,4.751619550752406
08116,4.168579796939329,4.185217236367798,4.213894422177571,4.436712606744321,4.461360263126639,4.656265487422091,4.710575760189522,4.949018721642376,5.087256866960352
08118,3.542980936166256,3.560908067941748,3.5572358203277767,3.749563107177957,3.67386286839895,3.797748550197649,4.104573244134857,4.336973389677672,4.519079552229982
08119,4.268770744182456,4.330652024699485,4.27167255879605,4.754061370582,4.72061796368348,4.943350922350928,4.9907722731020305,5.3149466798654625,5.553805429902206
08212,4.9609885757724825,4.936311786535971,4.967292045766393,5.246807031981225,5.219544010230924,5.48267141676698,5.5090563104990675,5.769656183289305,6.260230300377927
08215,3.5533599958880253,3.6370207394181433,3.609209448786258,3.911091697444951,3.8859099253659326,4.105863234694416,4.147838857839742,4.3904334069690485,4.761816983594436
08221,5.165292696996874,5.230488323690339,5.153592361913519,5.456419412572313,5.453793057227224,5.722001946727287,5.7235077559785115,5.8386127701988455,6.289132623476613
08222,7.653923789611885,7.732357399304507,7.69354912199057,7.698023211544887,7.6423781048118755,8.039926939487412,8.109983746962266,8.588650098595105,8.76705873344095
08226,4.342008044919125,4.409851494746461,4.44480547146146,4.720140983190928,4.647674088953054,4.872671355910226,4.890105360058109,5.178843221422858,5.541164514035408
08311,5.7086537315250325,5.785294563102479,5.739600753543258,5.967276429299107,6.034544733090138,6.311156685744819,6.468778011886781,6.608149136585278,6.844202739100762
08317,3.7783127502581975,3.8472894668367954,3.7673342789275472,4.240679959633327,4.167514246235906,4.179241592100359,4.009168942660128,4.357978176220918,4.3287662990328615
09162,5.094560859901071,5.210804869109384,5.171234042651591,5.39805633110983,5.460967496031902,5.723693054844031,5.612992472134757,6.028928553822381,6.534182628865606
09163,4.970184952115188,5.0002179609984605,4.966009115464551,5.856145765481379,5.771691519620968,6.016000354967802,5.848584526719322,6.44550982834934,7.001082838961898
09184,3.182528662349325,3.2609599488782,3.31701400098559,3.5014836078457163,3.476555164012476,3.630758373466544,3.6250547819023407,3.9229570179432787,4.246143551357128
09362,4.713819720756023,4.803887112008343,4.701592881823644,5.162015940772743,5.128223188228268,5.417391013430995,5.194253570511694,5.510348052202148,5.340241807642876
09564,6.481217687234099,6.501726258653797,6.502012307925603,6.834671868298434,6.7973648580987485,7.158290860969718,7.240708318476526,7.70274127428854,8.142919810132407
09761,6.128982439498842,6.110489471341659,6.164594901153984,6.695729748857533,6.740988946456197,7.148541316202343,7.230875410279664,7.650252891008731,8.210431235395518
10041,10.028351566430365,10.045487459994366,10.16052904070077,10.707600223893584,10.677928602107524,10.791141934124546,11.041582319207688,11.533431346908321,12.216130885381402
14612,6.654560581554575,6.592443307668443,6.606031751010304,6.727497114189961,6.6809263781286505,6.880227149895555,6.7295414842495225,7.229033339421791,7.639809172047498
14713,7.871372613222182,7.941665571104663,8.045761687096109,8.374525502622994,8.343911453519663,8.67864117367683,8.139311100613122,8.51073175008926,9.368863706908641
15002,9.715283862519408,9.810736570714212,9.781917359651244,9.677616706568203,9.4401069658664,9.484157997312606,9.56534731422698,10.038767458996581,11.13567477525444
15003,8.881910552432599,9.204855136015569,9.426835125102546,9.23255439802452,9.00409740764385,9.068092465220696,9.486316115395507,10.081562653731831,11.052065536103271
16051,6.879413852659449,6.894061927963816,6.967905031092461,6.998746315950792,6.851368173949648,7.174176325824392,7.296254368053881,7.645245365527592,8.086812260671179
02000,7.840169879227839,7.874041473606546,8.053466547988496,8.100303201911798,7.9284294248986,7.967489253496187,8.096102503019512,8.059473822427751,8.479335990422143
11000,10.255737378259264,10.275514141953543,10.498706110219366,10.561904618227288,10.264390265986869,10.30350702038026,10.274399442819071,10.138874852922704,10.59858299495614
