ags5,date,ground_truth,pred,error,mape
13072,2021-04-30,6.1,5.7388338892393085,0.36116611076069116,0.05920755914109691
13073,2021-02-28,11.4,11.234832955613276,0.16516704438672392,0.014488337226905606
13073,2021-03-31,10.9,10.47171658977046,0.42828341022953964,0.03929205598436143
13073,2021-04-30,10.3,9.767413190939555,0.5325868090604455,0.05170745719033452
13074,2021-02-28,7.2,7.1661034226354055,0.03389657736459473,0.004707857967304823
13074,2021-03-31,7.1,6.903231475911728,0.19676852408827195,0.02771387663215098
13074,2021-04-30,7.0,6.792977771976082,0.20702222802391823,0.02957460400341689
13075,2021-02-28,9.9,10.083913046192878,0.18391304619287752,0.01857707537301793
13075,2021-03-31,9.5,9.816184477641706,0.31618447764170554,0.033282576593863744
13075,2021-04-30,9.1,9.521403942277004,0.4214039422770046,0.046308125524945565
13076,2021-02-28,6.7,6.699143244510467,0.000856755489532901,0.00012787395366162702
13076,2021-03-31,6.5,6.502834370130591,0.0028343701305910685,0.0004360569431678567
13076,2021-04-30,6.4,6.483441929377505,0.08344192937750439,0.01303780146523506
14511,2021-02-28,7.9,7.9382702005698516,0.0382702005698512,0.004844329186057114
14511,2021-03-31,7.7,7.84339409797288,0.1433940979728794,0.01862261012634797
14511,2021-04-30,7.7,7.9578677133877855,0.25786771338778536,0.033489313426985114
14521,2021-02-28,5.3,5.215843109530754,0.08415689046924602,0.015878658579103023
14521,2021-03-31,5.1,5.016167944384356,0.08383205561564377,0.016437657963851722
14521,2021-04-30,4.9,4.89477049276215,0.005229507237850761,0.0010672463750715838
14522,2021-02-28,5.5,5.759743723655955,0.259743723655955,0.04722613157381
14522,2021-03-31,5.4,5.577620984942016,0.17762098494201606,0.032892774989262234
14522,2021-04-30,5.3,5.4408883623902735,0.1408883623902737,0.0265827098849573
14523,2021-02-28,6.1,6.105235667819059,0.005235667819059486,0.0008583061998458175
14523,2021-03-31,5.8,5.817507670137975,0.017507670137975495,0.003018563816892327
14523,2021-04-30,5.4,5.611598262676288,0.21159826267628734,0.03918486345857173
14524,2021-02-28,5.3,5.212400815986687,0.08759918401331301,0.01652814792704019
14524,2021-03-31,5.0,5.060940483960801,0.06094048396080076,0.012188096792160152
14524,2021-04-30,4.9,5.040540428693673,0.14054042869367223,0.02868172014156576
14612,2021-02-28,6.7,6.727497114189959,0.02749711418995915,0.0041040468940237535
14612,2021-03-31,6.7,6.680926378128649,0.01907362187135142,0.0028468092345300625
14612,2021-04-30,6.7,6.880227149895553,0.18022714989555322,0.026899574611276598
14625,2021-02-28,5.7,5.770733394251676,0.07073339425167546,0.012409367412574642
14625,2021-03-31,5.7,5.668252030194166,0.03174796980583405,0.005569819264181413
14625,2021-04-30,5.7,5.631691277270408,0.06830872272959176,0.01198398644378803
14626,2021-02-28,8.9,9.012582444168387,0.11258244416838714,0.012649712827908667
14626,2021-03-31,8.7,8.781432304400424,0.08143230440042437,0.009360034988554526
14626,2021-04-30,8.3,8.527431772256579,0.22743177225657796,0.027401418344166015
14627,2021-02-28,6.3,6.424011683559486,0.12401168355948577,0.019684394215791393
14627,2021-03-31,6.1,6.203375634963892,0.10337563496389279,0.016946825403916854
14627,2021-04-30,6.0,6.13535798601847,0.13535798601847038,0.02255966433641173
14628,2021-02-28,5.6,5.592852654465285,0.007147345534714411,0.0012763117026275736
14628,2021-03-31,5.4,5.344326855806537,0.05567314419346303,0.010309841517307967
14628,2021-04-30,5.2,5.040877283057129,0.15912271694287128,0.030600522489013706
14713,2021-02-28,8.3,8.374525502622992,0.07452550262299162,0.008978976219637544
14713,2021-03-31,8.1,8.343911453519661,0.2439114535196616,0.030112525125884148
14713,2021-04-30,8.0,8.678641173676828,0.6786411736768283,0.08483014670960354
14729,2021-02-28,6.1,6.042390631947774,0.057609368052225385,0.00944415869708613
14729,2021-03-31,6.0,5.769672642376022,0.23032735762397838,0.03838789293732973
14729,2021-04-30,5.8,5.558861858850484,0.24113814114951548,0.04157554157750267
14730,2021-02-28,7.4,7.3791350865883905,0.020864913411609898,0.002819582893460797
14730,2021-03-31,7.2,7.147842293804741,0.052157706195258946,0.007244125860452632
14730,2021-04-30,7.1,6.996713234732233,0.10328676526776626,0.014547431727854403
15001,2021-02-28,9.0,8.829760198546458,0.17023980145354223,0.018915533494838026
15001,2021-03-31,8.9,8.441959214703541,0.4580407852964594,0.051465256774883075
15001,2021-04-30,8.6,8.232710647125849,0.36728935287415077,0.04270806428769195
15002,2021-02-28,9.8,9.677616706568203,0.12238329343179721,0.012488091166509918
15002,2021-03-31,9.7,9.4401069658664,0.259893034133599,0.026793096302432887
15002,2021-04-30,9.7,9.484157997312604,0.2158420026873955,0.02225175285437067
15003,2021-02-28,9.2,9.232554398024517,0.03255439802451754,0.0035385215244040807
15003,2021-03-31,9.0,9.004097407643844,0.004097407643843809,0.0004552675159826454
15003,2021-04-30,8.9,9.06809246522069,0.1680924652206901,0.018886793845021357
15081,2021-02-28,7.3,7.386209721108526,0.08620972110852598,0.011809550836784382
15081,2021-03-31,6.9,7.214051760249744,0.31405176024974324,0.04551474786228163
15081,2021-04-30,6.4,7.125145268662656,0.725145268662656,0.11330394822854001
15082,2021-02-28,7.9,8.219160987744134,0.3191609877441337,0.040400125030903
15082,2021-03-31,7.6,7.833656710060912,0.23365671006091215,0.03074430395538318
15082,2021-04-30,7.3,7.695933264430952,0.3959332644309521,0.054237433483692074
15083,2021-02-28,5.9,5.930491392969528,0.03049139296952763,0.0051680327066995985
15083,2021-03-31,5.5,5.691142577643594,0.19114257764359444,0.03475319593519899
15083,2021-04-30,5.3,5.661806658182519,0.3618066581825188,0.06826540720424883
15084,2021-02-28,7.4,7.394971987084856,0.005028012915144764,0.0006794612047492924
15084,2021-03-31,7.2,7.080531324187425,0.11946867581257514,0.016592871640635436
15084,2021-04-30,6.9,7.003937076372658,0.1039370763726577,0.015063344401834449
15085,2021-02-28,6.8,6.770620404473072,0.029379595526927815,0.004320528753959973
15085,2021-03-31,6.6,6.538826716506368,0.06117328349363138,0.009268679317216876
15085,2021-04-30,6.3,6.520460698261043,0.22046069826104286,0.034993761628736963
15086,2021-02-28,7.9,7.837814375599605,0.06218562440039577,0.007871598025366553
15086,2021-03-31,7.5,7.603873020587653,0.10387302058765258,0.013849736078353677
15086,2021-04-30,7.3,7.496640432562022,0.19664043256202213,0.02693704555644139
15087,2021-02-28,10.6,10.601292161996346,0.0012921619963464082,0.00012190207512701964
15087,2021-03-31,10.3,10.24403562182051,0.05596437817949074,0.005433434774707838
15087,2021-04-30,9.9,10.154765698838586,0.254765698838586,0.025733908973594545
15088,2021-02-28,7.3,7.266184628403781,0.03381537159621839,0.004632242684413478
15088,2021-03-31,7.2,7.064457075656058,0.13554292434394188,0.018825406158880818
15088,2021-04-30,6.8,7.004117316551257,0.2041173165512573,0.030017252434008428
15089,2021-02-28,9.3,9.252094282774731,0.047905717225269484,0.0051511523898139224
15089,2021-03-31,8.9,8.817327832794021,0.08267216720597936,0.009289007551233635
15089,2021-04-30,8.2,8.656569022690034,0.45656902269003474,0.055679149108540826
15090,2021-02-28,9.9,9.887153976584877,0.012846023415123753,0.001297578122739773
15090,2021-03-31,9.6,9.391326051089177,0.20867394891082292,0.021736869678210723
15090,2021-04-30,9.1,9.189157265170042,0.08915726517004252,0.00979750166703764
15091,2021-02-28,7.5,7.674428912213055,0.17442891221305512,0.023257188295074015
15091,2021-03-31,7.3,7.384443784554759,0.0844437845547592,0.011567641719830029
15091,2021-04-30,7.1,7.2784393320251315,0.17843933202513185,0.02513230028522984
16051,2021-02-28,6.9,6.99874631595079,0.09874631595078931,0.014311060282723088
16051,2021-03-31,6.9,6.851368173949645,0.04863182605035554,0.007048090731935586
16051,2021-04-30,6.9,7.174176325824388,0.27417632582438767,0.03973569939483879
16052,2021-02-28,8.8,8.837089288844455,0.03708928884445406,0.004214691914142507
16052,2021-03-31,8.6,8.604247163555307,0.004247163555307409,0.0004938562273613267
16052,2021-04-30,8.6,8.490666934205485,0.10933306579451418,0.012713147185408627
16053,2021-02-28,6.1,6.010085322959425,0.08991467704057499,0.014740110990258196
16053,2021-03-31,6.0,5.967000328634361,0.03299967136563886,0.005499945227606477
16053,2021-04-30,6.0,6.131076729558074,0.1310767295580737,0.021846121593012285
16054,2021-02-28,6.5,6.471132643532811,0.028867356467189076,0.004441131764182935
16054,2021-03-31,6.4,6.354432601042129,0.04556739895787132,0.007119906087167394
16054,2021-04-30,6.3,6.27598138180994,0.024018618190059904,0.0038124790777872863
16055,2021-02-28,6.9,6.957924445456946,0.05792444545694586,0.008394847167673313
16055,2021-03-31,6.9,6.79386225492817,0.10613774507183038,0.01538228189446817
16055,2021-04-30,6.9,6.93201509686809,0.0320150968680899,0.004639869111317376
16056,2021-02-28,8.5,8.332421906063507,0.16757809393649303,0.019715069874881534
16056,2021-03-31,8.2,8.3223001829375,0.12230018293750078,0.014914656455792779
16056,2021-04-30,8.2,8.464394410666786,0.26439441066678704,0.03224322081302281
16061,2021-02-28,5.1,5.021610139628532,0.07838986037146789,0.015370560857150568
16061,2021-03-31,4.7,4.716926157028476,0.01692615702847622,0.0036013100060587697
16061,2021-04-30,4.5,4.559516546529826,0.059516546529826186,0.013225899228850264
16062,2021-02-28,8.4,8.325384344305645,0.07461565569435535,0.008882816154089923
16062,2021-03-31,8.0,8.117358909916822,0.11735890991682218,0.014669863739602773
16062,2021-04-30,7.9,8.043298718311375,0.14329871831137453,0.018139078267262597
16063,2021-02-28,5.4,5.545171250736487,0.14517125073648707,0.026883564951201307
16063,2021-03-31,5.2,5.3759963595345575,0.17599635953455728,0.03384545375664563
16063,2021-04-30,5.0,5.410675853929964,0.4106758539299644,0.08213517078599289
16064,2021-02-28,8.1,8.037234084201248,0.06276591579875124,0.007748878493672993
16064,2021-03-31,8.1,7.861749194098878,0.2382508059011217,0.02941367974087922
16064,2021-04-30,7.9,7.834915707445214,0.06508429255478632,0.00823851804490966
16065,2021-02-28,8.9,8.986552250183616,0.08655225018361534,0.009724971930743297
16065,2021-03-31,8.6,8.65485427493942,0.05485427493942119,0.006378404062723394
16065,2021-04-30,8.1,8.435605229791165,0.3356052297911649,0.041432744418662334
16066,2021-02-28,5.4,5.379860282796968,0.020139717203032426,0.0037295772598208194
16066,2021-03-31,5.2,5.16763087452351,0.032369125476489735,0.0062248318224018715
16066,2021-04-30,4.9,5.062926258415373,0.16292625841537234,0.03325025681946374
16067,2021-02-28,6.3,6.279733053667012,0.020266946332987423,0.0032169756084107024
16067,2021-03-31,6.0,6.185031856767562,0.18503185676756218,0.030838642794593696
16067,2021-04-30,5.9,6.25981312897161,0.35981312897160933,0.06098527609688294
16068,2021-02-28,7.2,7.196867353867927,0.0031326461320730914,0.0004350897405657071
16068,2021-03-31,6.7,6.918379097334656,0.21837909733465555,0.03259389512457545
16068,2021-04-30,6.7,6.905279602386101,0.205279602386101,0.030638746624791192
16069,2021-02-28,4.8,4.805001464112461,0.0050014641124613846,0.0010419716900961218
16069,2021-03-31,4.5,4.5597100227398855,0.05971002273988546,0.013268893942196769
16069,2021-04-30,4.3,4.455849255265647,0.15584925526564675,0.03624401285247599
16070,2021-02-28,5.9,5.926026642785896,0.026026642785895504,0.004411295387439916
16070,2021-03-31,5.8,5.796169626038081,0.003830373961918987,0.0006604093037791357
16070,2021-04-30,5.8,5.735615462197421,0.06438453780257891,0.011100782379754984
16071,2021-02-28,5.1,5.053965237540866,0.04603476245913374,0.009026424011594852
16071,2021-03-31,4.9,4.767236812341689,0.13276318765831174,0.027094528093533007
16071,2021-04-30,4.7,4.728992136150596,0.02899213615059626,0.006168539606509842
16072,2021-02-28,5.1,5.18606054956776,0.08606054956775999,0.01687461756230588
16072,2021-03-31,4.9,4.960249914080907,0.06024991408090674,0.01229590083283811
16072,2021-04-30,4.9,4.916581338059283,0.016581338059282302,0.003383946542710674
16073,2021-02-28,6.6,6.648967690074743,0.04896769007474333,0.007419346981021717
16073,2021-03-31,6.5,6.445593669578171,0.05440633042182874,0.008370204680281344
16073,2021-04-30,6.3,6.360091884800998,0.060091884800998585,0.00953839441285692
16074,2021-02-28,5.1,4.979835135132836,0.1201648648671636,0.023561738209247767
16074,2021-03-31,5.0,4.756154855226179,0.2438451447738208,0.04876902895476416
16074,2021-04-30,4.7,4.628095630747308,0.07190436925269239,0.015298801968657955
16075,2021-02-28,5.5,5.646486280063414,0.1464862800634137,0.026633869102438854
16075,2021-03-31,5.3,5.415473093685499,0.11547309368549907,0.0217873761670753
16075,2021-04-30,5.0,5.1985997446210295,0.19859974462102947,0.0397199489242059
16076,2021-02-28,5.6,5.601200992682719,0.0012009926827190043,0.00021446297905696507
16076,2021-03-31,5.4,5.391679638388577,0.008320361611423799,0.0015408077058192218
16076,2021-04-30,5.1,5.236623921825486,0.13662392182548633,0.026789004279507124
16077,2021-02-28,7.3,7.435588536246923,0.13558853624692357,0.01857377208861967
16077,2021-03-31,7.2,7.193730917990679,0.006269082009320748,0.0008707058346278816
16077,2021-04-30,6.9,6.98403020092156,0.08403020092155966,0.012178289988631835
